ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-4.995798384665102176e+00,-2.731369548846844662e-08,-7.777802726886301639e-08
-4.995800738785449724e+00,-2.724581128338783663e-08,-7.780183323407485555e-08
-4.995802857493761628e+00,-2.717790629765578518e-08,-7.782557996153079101e-08
-4.995804764331243319e+00,-2.710998058615377045e-08,-7.784926743194920300e-08
-4.995806480484976220e+00,-2.704203420346313973e-08,-7.787289562621586662e-08
-4.995808025023335652e+00,-2.697406720389650917e-08,-7.789646452537147136e-08
-4.995809415107859586e+00,-2.690607964152610300e-08,-7.791997411060038467e-08
-4.995810666183930771e+00,-2.683807157020926047e-08,-7.794342436322071256e-08
-4.995811792152395014e+00,-2.677004304361132892e-08,-7.796681526467512783e-08
-4.995812805524013633e+00,-2.670199411522641274e-08,-7.799014679652291589e-08
-4.995813717558469591e+00,-2.663392483839585591e-08,-7.801341894043268233e-08
-4.995814538389479864e+00,-2.656583526632505033e-08,-7.803663167817573551e-08
-4.995815277137388932e+00,-2.649772545209846070e-08,-7.805978499162032933e-08
-4.995815942010507271e+00,-2.642959544869320684e-08,-7.808287886272632962e-08
-4.995816540396313954e+00,-2.636144530899125302e-08,-7.810591327354058188e-08
-4.995817078943539435e+00,-2.629327508579036315e-08,-7.812888820619255706e-08
-4.995817563636043346e+00,-2.622508483181402031e-08,-7.815180364289064574e-08
-4.995817999859296421e+00,-2.615687459972031729e-08,-7.817465956591871706e-08
-4.995818392460224189e+00,-2.608864444210991410e-08,-7.819745595763296886e-08
-4.995818745801059002e+00,-2.602039441153329397e-08,-7.822019280045932037e-08
-4.995819063807810601e+00,-2.595212456049721534e-08,-7.824287007689080494e-08
-4.995819350013887217e+00,-2.588383494147053525e-08,-7.826548776948551865e-08
-4.995819607599356615e+00,-2.581552560688946027e-08,-7.828804586086443653e-08
-4.995819839426277831e+00,-2.574719660916227135e-08,-7.831054433370977146e-08
-4.995820048070507724e+00,-2.567884800067354575e-08,-7.833298317076328006e-08
-4.995820235850314539e+00,-2.561047983378800508e-08,-7.835536235482493926e-08
-4.995820404852139518e+00,-2.554209216085390015e-08,-7.837768186875155661e-08
-4.995820556953783687e+00,-2.547368503420614097e-08,-7.839994169545563204e-08
-4.995820693845262284e+00,-2.540525850616903975e-08,-7.842214181790437854e-08
-4.995820817047593287e+00,-2.533681262905882215e-08,-7.844428221911871630e-08
-4.995820927929691457e+00,-2.526834745518587064e-08,-7.846636288217251826e-08
-4.995821027723580166e+00,-2.519986303685670972e-08,-7.848838379019180287e-08
-4.995821117538080003e+00,-2.513135942637584556e-08,-7.851034492635407226e-08
-4.995821198371128702e+00,-2.506283667604737407e-08,-7.853224627388774322e-08
-4.995821271120873597e+00,-2.499429483817644331e-08,-7.855408781607157803e-08
-4.995821336595643203e+00,-2.492573396507055054e-08,-7.857586953623427423e-08
-4.995821395522935582e+00,-2.485715410904074329e-08,-7.859759141775386903e-08
-4.995821448557499878e+00,-2.478855532240265496e-08,-7.861925344405760693e-08
-4.995821496288606944e+00,-2.471993765747743131e-08,-7.864085559862131774e-08
-4.995821539246603216e+00,-2.465130116659262706e-08,-7.866239786496931068e-08
-4.995821577908800215e+00,-2.458264590208291402e-08,-7.868388022667404346e-08
-4.995821612704777870e+00,-2.451397191629077588e-08,-7.870530266735581795e-08
-4.995821644021157582e+00,-2.444527926156712365e-08,-7.872666517068266102e-08
-4.995821672205899233e+00,-2.437656799027183498e-08,-7.874796772036999368e-08
-4.995821697572166542e+00,-2.430783815477422068e-08,-7.876921030018063108e-08
-4.995821720401806942e+00,-2.423908980745350119e-08,-7.879039289392447812e-08
-4.995821740948484191e+00,-2.417032300069911430e-08,-7.881151548545843678e-08
-4.995821759440493004e+00,-2.410153778691114192e-08,-7.883257805868633997e-08
-4.995821776083301025e+00,-2.403273421850055831e-08,-7.885358059755873973e-08
-4.995821791061827888e+00,-2.396391234788953112e-08,-7.887452308607290732e-08
-4.995821804542502242e+00,-2.389507222751162987e-08,-7.889540550827267428e-08
-4.995821816675109162e+00,-2.382621390981207409e-08,-7.891622784824840606e-08
-4.995821827594456366e+00,-2.375733744724788551e-08,-7.893699009013690932e-08
-4.995821837421867251e+00,-2.368844289228807338e-08,-7.895769221812137904e-08
-4.995821846266538024e+00,-2.361953029741377009e-08,-7.897833421643135874e-08
-4.995821854226741188e+00,-2.355059971511835362e-08,-7.899891606934266114e-08
-4.995821861390925100e+00,-2.348165119790756996e-08,-7.901943776117739461e-08
-4.995821867838690089e+00,-2.341268479829960259e-08,-7.903989927630381756e-08
-4.995821873641678401e+00,-2.334370056882516841e-08,-7.906030059913643113e-08
-4.995821878864367349e+00,-2.327469856202759388e-08,-7.908064171413589972e-08
-4.995821883564788735e+00,-2.320567883046285140e-08,-7.910092260580902460e-08
-4.995821887795167449e+00,-2.313664142669963208e-08,-7.912114325870871736e-08
-4.995821891602507669e+00,-2.306758640331935901e-08,-7.914130365743399997e-08
-4.995821895029114224e+00,-2.299851381291624349e-08,-7.916140378663001797e-08
-4.995821898113059767e+00,-2.292942370809727510e-08,-7.918144363098797433e-08
-4.995821900888611999e+00,-2.286031614148228458e-08,-7.920142317524518238e-08
-4.995821903386608476e+00,-2.279119116570392727e-08,-7.922134240418498639e-08
-4.995821905634804772e+00,-2.272204883340767319e-08,-7.924120130263685421e-08
-4.995821907658180905e+00,-2.265288919725185670e-08,-7.926099985547628466e-08
-4.995821909479220224e+00,-2.258371230990762349e-08,-7.928073804762483396e-08
-4.995821911118155434e+00,-2.251451822405897367e-08,-7.930041586405015546e-08
-4.995821912593197744e+00,-2.244530699240271540e-08,-7.932003328976595991e-08
-4.995821913920734936e+00,-2.237607866764845828e-08,-7.933959030983200226e-08
-4.995821915115518763e+00,-2.230683330251861339e-08,-7.935908690935417428e-08
-4.995821916190824830e+00,-2.223757094974837006e-08,-7.937852307348435899e-08
-4.995821917158600023e+00,-2.216829166208565622e-08,-7.939789878742058945e-08
-4.995821918029597519e+00,-2.209899549229114168e-08,-7.941721403640696938e-08
-4.995821918813494911e+00,-2.202968249313822160e-08,-7.943646880573367317e-08
-4.995821919519002563e+00,-2.196035271741294371e-08,-7.945566308073701202e-08
-4.995821920153959539e+00,-2.189100621791403474e-08,-7.947479684679935453e-08
-4.995821920725420640e+00,-2.182164304745283428e-08,-7.949387008934924586e-08
-4.995821921239736341e+00,-2.175226325885329808e-08,-7.951288279386127535e-08
-4.995821921702620294e+00,-2.168286690495194181e-08,-7.953183494585623531e-08
-4.995821922119215941e+00,-2.161345403859780133e-08,-7.955072653090102843e-08
-4.995821922494151579e+00,-2.154402471265244925e-08,-7.956955753460868100e-08
-4.995821922831593653e+00,-2.147457897998990230e-08,-7.958832794263839581e-08
-4.995821923135291165e+00,-2.140511689349663453e-08,-7.960703774069555222e-08
-4.995821923408620080e+00,-2.133563850607149793e-08,-7.962568691453166637e-08
-4.995821923654615304e+00,-2.126614387062572906e-08,-7.964427544994447067e-08
-4.995821923876010651e+00,-2.119663304008290266e-08,-7.966280333277787405e-08
-4.995821924075267262e+00,-2.112710606737887549e-08,-7.968127054892198844e-08
-4.995821924254597590e+00,-2.105756300546176310e-08,-7.969967708431314200e-08
-4.995821924415995596e+00,-2.098800390729191340e-08,-7.971802292493386591e-08
-4.995821924561252736e+00,-2.091842882584184378e-08,-7.973630805681293402e-08
-4.995821924691984606e+00,-2.084883781409623779e-08,-7.975453246602534968e-08
-4.995821924809643377e+00,-2.077923092505187901e-08,-7.977269613869238540e-08
-4.995821924915536449e+00,-2.070960821171761457e-08,-7.979079906098158288e-08
-4.995821925010839770e+00,-2.063996972711433872e-08,-7.980884121910670003e-08
-4.995821925096612937e+00,-2.057031552427493316e-08,-7.982682259932781691e-08
-4.995821925173808964e+00,-2.050064565624423402e-08,-7.984474318795129595e-08
-4.995821925243284944e+00,-2.043096017607899216e-08,-7.986260297132979525e-08
-4.995821925305814482e+00,-2.036125913684784666e-08,-7.988040193586228179e-08
-4.995821925362090354e+00,-2.029154259163126197e-08,-7.989814006799403141e-08
-4.995821925412737841e+00,-2.022181059352150477e-08,-7.991581735421669502e-08
-4.995821925458321822e+00,-2.015206319562260754e-08,-7.993343378106819271e-08
-4.995821925499346783e+00,-2.008230045105031564e-08,-7.995098933513283283e-08
-4.995821925536269248e+00,-2.001252241293205424e-08,-7.996848400304129883e-08
-4.995821925569499555e+00,-1.994272913440689850e-08,-7.998591777147062269e-08
-4.995821925599407187e+00,-1.987292066862551074e-08,-8.000329062714418502e-08
-4.995821925626323434e+00,-1.980309706875013048e-08,-8.002060255683183411e-08
-4.995821925650548501e+00,-1.973325838795449176e-08,-8.003785354734972711e-08
-4.995821925672350616e+00,-1.966340467942383635e-08,-8.005504358556051538e-08
-4.995821925691973142e+00,-1.959353599635483767e-08,-8.007217265837319883e-08
-4.995821925709633682e+00,-1.952365239195555773e-08,-8.008924075274323184e-08
-4.995821925725527635e+00,-1.945375391944543728e-08,-8.010624785567254974e-08
-4.995821925739831748e+00,-1.938384063205522624e-08,-8.012319395420944966e-08
-4.995821925752705894e+00,-1.931391258302695730e-08,-8.014007903544874937e-08
-4.995821925764293070e+00,-1.924396982561389626e-08,-8.015690308653174758e-08
-4.995821925774721173e+00,-1.917401241308052217e-08,-8.017366609464615775e-08
-4.995821925784105666e+00,-1.910404039870245125e-08,-8.019036804702622723e-08
-4.995821925792553131e+00,-1.903405383576644019e-08,-8.020700893095271075e-08
-4.995821925800155050e+00,-1.896405277757031335e-08,-8.022358873375279105e-08
-4.995821925806997577e+00,-1.889403727742293298e-08,-8.024010744280027738e-08
-4.995821925813154429e+00,-1.882400738864415954e-08,-8.025656504551544669e-08
-4.995821925818696663e+00,-1.875396316456480536e-08,-8.027296152936508332e-08
-4.995821925823684673e+00,-1.868390465852661147e-08,-8.028929688186258492e-08
-4.995821925828173526e+00,-1.861383192388217151e-08,-8.030557109056784328e-08
-4.995821925832213850e+00,-1.854374501399493835e-08,-8.032178414308735026e-08
-4.995821925835850053e+00,-1.847364398223914800e-08,-8.033793602707415804e-08
-4.995821925839121214e+00,-1.840352888199978979e-08,-8.035402673022790563e-08
-4.995821925842066413e+00,-1.833339976667257003e-08,-8.037005624029481884e-08
-4.995821925844717626e+00,-1.826325668966385572e-08,-8.038602454506771029e-08
-4.995821925847103273e+00,-1.819309970439067126e-08,-8.040193163238605885e-08
-4.995821925849250000e+00,-1.812292886428060247e-08,-8.041777749013587722e-08
-4.995821925851182677e+00,-1.805274422277180989e-08,-8.043356210624989729e-08
-4.995821925852920842e+00,-1.798254583331294597e-08,-8.044928546870742453e-08
-4.995821925854485812e+00,-1.791233374936314193e-08,-8.046494756553444383e-08
-4.995821925855895351e+00,-1.784210802439196467e-08,-8.048054838480356665e-08
-4.995821925857162782e+00,-1.777186871187935064e-08,-8.049608791463411033e-08
-4.995821925858303203e+00,-1.770161586531560250e-08,-8.051156614319204522e-08
-4.995821925859330825e+00,-1.763134953820131637e-08,-8.052698305869000789e-08
-4.995821925860254531e+00,-1.756106978404735533e-08,-8.054233864938738054e-08
-4.995821925861086754e+00,-1.749077665637481631e-08,-8.055763290359017187e-08
-4.995821925861835489e+00,-1.742047020871497391e-08,-8.057286580965117595e-08
-4.995821925862508728e+00,-1.735015049460924394e-08,-8.058803735596983979e-08
-4.995821925863115354e+00,-1.727981756760915038e-08,-8.060314753099239578e-08
-4.995821925863661583e+00,-1.720947148127628230e-08,-8.061819632321178222e-08
-4.995821925864152746e+00,-1.713911228918224101e-08,-8.063318372116770949e-08
-4.995821925864595059e+00,-1.706874004490861684e-08,-8.064810971344655423e-08
-4.995821925864992075e+00,-1.699835480204692958e-08,-8.066297428868159750e-08
-4.995821925865350011e+00,-1.692795661419860865e-08,-8.067777743555278658e-08
-4.995821925865672419e+00,-1.685754553497493356e-08,-8.069251914278688059e-08
-4.995821925865961965e+00,-1.678712161799700739e-08,-8.070719939915743717e-08
-4.995821925866223090e+00,-1.671668491689570388e-08,-8.072181819348478610e-08
-4.995821925866458457e+00,-1.664623548531164096e-08,-8.073637551463609543e-08
-4.995821925866669844e+00,-1.657577337689512121e-08,-8.075087135152533175e-08
-4.995821925866859914e+00,-1.650529864530610535e-08,-8.076530569311328673e-08
-4.995821925867031332e+00,-1.643481134421417255e-08,-8.077967852840756382e-08
-4.995821925867184987e+00,-1.636431152729846753e-08,-8.079398984646263122e-08
-4.995821925867324431e+00,-1.629379924824766077e-08,-8.080823963637979541e-08
-4.995821925867449664e+00,-1.622327456075993207e-08,-8.082242788730725409e-08
-4.995821925867561575e+00,-1.615273751854288776e-08,-8.083655458843997703e-08
-4.995821925867661939e+00,-1.608218817531355739e-08,-8.085061972901993114e-08
-4.995821925867753421e+00,-1.601162658479833755e-08,-8.086462329833584216e-08
-4.995821925867836022e+00,-1.594105280073295206e-08,-8.087856528572341970e-08
-4.995821925867909741e+00,-1.587046687686239915e-08,-8.089244568056521165e-08
-4.995821925867975466e+00,-1.579986886694093812e-08,-8.090626447229072327e-08
-4.995821925868034974e+00,-1.572925882473201991e-08,-8.092002165037631137e-08
-4.995821925868089153e+00,-1.565863680400826726e-08,-8.093371720434530333e-08
-4.995821925868138003e+00,-1.558800285855141842e-08,-8.094735112376793103e-08
-4.995821925868181523e+00,-1.551735704215229408e-08,-8.096092339826139694e-08
-4.995821925868220603e+00,-1.544669940861076431e-08,-8.097443401748976828e-08
-4.995821925868255242e+00,-1.537603001173568232e-08,-8.098788297116417556e-08
-4.995821925868287217e+00,-1.530534890534486801e-08,-8.100127024904264049e-08
-4.995821925868315638e+00,-1.523465614326506486e-08,-8.101459584093015538e-08
-4.995821925868341395e+00,-1.516395177933188375e-08,-8.102785973667869645e-08
-4.995821925868364488e+00,-1.509323586738976984e-08,-8.104106192618727667e-08
-4.995821925868384916e+00,-1.502250846129197611e-08,-8.105420239940180025e-08
-4.995821925868404456e+00,-1.495176961490048397e-08,-8.106728114631524789e-08
-4.995821925868421332e+00,-1.488101938208601808e-08,-8.108029815696758418e-08
-4.995821925868436431e+00,-1.481025781672794554e-08,-8.109325342144579723e-08
-4.995821925868449753e+00,-1.473948497271428737e-08,-8.110614692988387226e-08
-4.995821925868462188e+00,-1.466870090394163587e-08,-8.111897867246284454e-08
-4.995821925868473734e+00,-1.459790566431514132e-08,-8.113174863941079936e-08
-4.995821925868483504e+00,-1.452709930774845577e-08,-8.114445682100284556e-08
-4.995821925868492386e+00,-1.445628188816370493e-08,-8.115710320756112881e-08
-4.995821925868500379e+00,-1.438545345949143188e-08,-8.116968778945491095e-08
-4.995821925868507485e+00,-1.431461407567056070e-08,-8.118221055710046418e-08
-4.995821925868513702e+00,-1.424376379064836832e-08,-8.119467150096116366e-08
-4.995821925868519919e+00,-1.417290265838043330e-08,-8.120707061154744782e-08
-4.995821925868525248e+00,-1.410203073283058445e-08,-8.121940787941685805e-08
-4.995821925868529689e+00,-1.403114806797087774e-08,-8.123168329517403874e-08
-4.995821925868534130e+00,-1.396025471778154832e-08,-8.124389684947072400e-08
-4.995821925868537683e+00,-1.388935073625096415e-08,-8.125604853300573767e-08
-4.995821925868541236e+00,-1.381843617737558964e-08,-8.126813833652508600e-08
-4.995821925868543900e+00,-1.374751109515994927e-08,-8.128016625082181200e-08
-4.995821925868547453e+00,-1.367657554361657790e-08,-8.129213226673618080e-08
-4.995821925868550117e+00,-1.360562957676598445e-08,-8.130403637515552079e-08
-4.995821925868551894e+00,-1.353467324863660717e-08,-8.131587856701432949e-08
-4.995821925868554558e+00,-1.346370661326477726e-08,-8.132765883329428683e-08
-4.995821925868556335e+00,-1.339272972469467259e-08,-8.133937716502420215e-08
-4.995821925868558111e+00,-1.332174263697828454e-08,-8.135103355328004074e-08
-4.995821925868558999e+00,-1.325074540417537008e-08,-8.136262798918497671e-08
-4.995821925868560776e+00,-1.317973808035340377e-08,-8.137416046390931362e-08
-4.995821925868562552e+00,-1.310872071958755958e-08,-8.138563096867061684e-08
-4.995821925868563440e+00,-1.303769337596064137e-08,-8.139703949473354146e-08
-4.995821925868564328e+00,-1.296665610356306474e-08,-8.140838603341004406e-08
-4.995821925868565216e+00,-1.289560895649279909e-08,-8.141967057605921068e-08
-4.995821925868565216e+00,-1.282455198885533951e-08,-8.143089311408740239e-08
-4.995821925868566105e+00,-1.275348525476365716e-08,-8.144205363894814938e-08
-4.995821925868566993e+00,-1.268240880833816449e-08,-8.145315214214221718e-08
-4.995821925868567881e+00,-1.261132270370666236e-08,-8.146418861521761989e-08
-4.995821925868568769e+00,-1.254022699500431683e-08,-8.147516304976962013e-08
-4.995821925868569657e+00,-1.246912173637359796e-08,-8.148607543744070264e-08
-4.995821925868569657e+00,-1.239800698196425665e-08,-8.149692576992058747e-08
-4.995821925868569657e+00,-1.232688278593327339e-08,-8.150771403894629616e-08
-4.995821925868569657e+00,-1.225574920244481186e-08,-8.151844023630207236e-08
