gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.587796988127501956e-03,4.134899025832411423e-02,-4.962381187768334811e+00
1.239144879126902014e-02,-1.955129264756563442e-02,-4.972103663414529251e+00
2.378014891018265589e-02,-1.216644438308553747e-02,-5.033173281404405230e+00
1.116206184505282722e-02,1.244185694615754754e-02,-4.995474111870046308e+00
5.017314446011836293e-02,-2.223340668256807220e-02,-5.010418220606747575e+00
3.935330715281959435e-02,4.688816584140743753e-03,-5.017697258126529114e+00
7.004775306896029834e-03,-8.221992556765941526e-03,-4.976769874242854108e+00
-1.123196963039762783e-02,6.217410836278107998e-03,-5.011326125110951324e+00
1.249675555581839653e-02,-5.595141723483535758e-03,-4.996504801035266397e+00
3.407928170605831197e-02,1.352280049899729809e-02,-4.978798885766871685e+00
3.011537054138147332e-02,-4.004859093868903472e-03,-5.017313733071103954e+00
-6.716032992980066479e-03,-5.936835915591351549e-03,-5.015184195497851327e+00
-1.151763472785262594e-02,-2.167226796840939548e-03,-5.038421169765590513e+00
-1.237997615578757121e-02,4.035309243152473795e-03,-4.957706928605364993e+00
-1.404971586611815891e-02,-3.269959766837170906e-02,-4.976809827536387232e+00
3.189134420771141953e-02,-2.027785777051625132e-02,-4.997845244402088660e+00
1.117699328178497695e-02,1.170043401366406728e-02,-4.991132750353338032e+00
-2.243513757001519907e-02,-1.442462347325000941e-04,-5.020355425085877066e+00
-1.693172118854549199e-02,7.128581424051201425e-03,-4.996778811993883629e+00
2.236499758997308879e-02,-2.488193995439795525e-02,-4.984949405247316889e+00
1.894641137923272836e-02,2.594758958449090887e-03,-4.998379885842173742e+00
8.390497037280132339e-03,8.651964063099598298e-03,-5.016048136281145098e+00
-8.788055694616682227e-04,3.064583518658019201e-02,-5.014330051218843565e+00
1.492738342539570370e-02,2.216918814856376832e-02,-5.024407284732010481e+00
-7.089464585153755494e-03,-1.973684895742467207e-02,-5.025167150954299444e+00
-1.349762296484001076e-02,1.063642461603287251e-02,-5.008646910105698957e+00
-7.564034243083290338e-04,-1.744834455115432115e-02,-4.980089552072898051e+00
2.479519294986005581e-02,1.600322306751925452e-02,-4.977746824156414007e+00
-2.099714493441224433e-02,4.905837566911825341e-04,-4.981632933175381694e+00
3.975514080589110343e-03,-2.121698172607791588e-02,-5.019361950350266000e+00
8.945671585969450570e-03,1.703544886259382917e-03,-4.984152649105503485e+00
-1.646364524682045888e-02,-3.886437603992214107e-02,-4.986585025625137391e+00
8.715451472305678002e-03,2.901596828024661720e-02,-5.007815325934919848e+00
1.813385551848496757e-02,-1.492110484019770061e-02,-4.993018237559889272e+00
1.042996696303036090e-02,-1.935016924819442504e-03,-4.979746035416184213e+00
3.269108478312784255e-02,3.908961163895059016e-02,-5.001259593835754913e+00
-2.639808826411199627e-02,-2.903496229497325512e-02,-4.983315299950307420e+00
-4.297557010750609890e-02,-4.562175163757716673e-02,-4.996698171477751416e+00
-8.766294449760736462e-03,-2.100340565316811611e-02,-4.506270050263990967e+00
-1.013662970888060122e-02,1.169350534104822599e-02,-4.029290812188431659e+00
1.415815045300930324e-02,-3.078819621143831856e-02,-3.636969622620346509e+00
2.250767488112340869e-02,2.400053912479161236e-02,-3.268413135921855783e+00
-2.950624346019451935e-02,-9.852575330173259094e-03,-2.961485400466500995e+00
1.096589356259350563e-02,-2.224473435368372679e-02,-2.695948308474994892e+00
-3.006555420198780276e-02,4.655404755029307227e-04,-2.402063880540158181e+00
-2.085777290098813838e-02,-9.011166105819888583e-03,-2.170463469892468744e+00
-2.029414297679967916e-04,9.994088750799717466e-03,-1.935815826994986999e+00
6.360560893253959514e-02,3.883019757947916289e-02,-1.777222755564878298e+00
2.641978001578657725e-02,-1.206118202509931167e-02,-1.578121883632686462e+00
1.695857439136836536e-02,2.228885600083126486e-02,-1.428377970473484027e+00
1.557424539412543760e-02,-1.120285291582058572e-03,-1.243827414434671041e+00
2.874412792176656017e-02,2.794379060932853168e-02,-1.090346396660909933e+00
1.273311931376898583e-02,6.556526519974314494e-03,-1.034517845788127888e+00
6.834284801688603889e-03,1.120681955606731006e-02,-9.315420229966974164e-01
3.356759901700602511e-02,-3.207516149393766555e-03,-8.155250630956821789e-01
9.281753792512822954e-03,1.387611090990524543e-02,-7.919897184973757609e-01
2.085909505366947882e-03,-4.932760421745471455e-03,-6.951564026164105403e-01
5.010667111123708745e-02,3.564529116916059781e-02,-5.820031639851931393e-01
1.804270339304912254e-03,-1.810642743607195418e-02,-5.302648758075005908e-01
-7.079270287834367806e-03,-9.958912578812218960e-03,-5.140459358885602903e-01
4.947829337469745320e-02,2.498313568691205508e-02,-4.331347571483185610e-01
2.564804112704146752e-03,6.514833425079062483e-03,-4.011696600097815479e-01
-2.242466523543024809e-02,2.521378528719213710e-02,-3.454468648972852662e-01
-1.201456382574537726e-02,-7.081848713774493466e-03,-3.306228245394587373e-01
1.537499488018627403e-02,1.662870244547764650e-02,-2.907927199144574870e-01
-1.209944119313640688e-02,3.568517327472365414e-02,-2.785805166592576487e-01
1.776211458747966113e-02,1.407604769360893890e-02,-2.197118054826914246e-01
1.457155214579038821e-02,-1.407952354778954293e-02,-2.277694505770422317e-01
-1.283969700552154564e-02,-1.257636473382181238e-03,-2.211424948874801955e-01
3.319592701113559252e-02,3.514688215529224169e-02,-2.030297599096686501e-01
2.370547226118994294e-02,1.943895365467029554e-02,-1.745402740494846061e-01
5.362068263754373593e-03,-1.534454807772449390e-03,-1.781467732284949257e-01
-1.029868903281181552e-02,-1.459337372906806263e-02,-1.432782774712563489e-01
-4.698845770322852139e-02,1.132265790383460641e-03,-1.239660592102209552e-01
-2.479375488100186292e-02,8.777804393533428229e-03,-7.183973180048375262e-02
-1.155642942730851150e-02,3.552551832822944955e-02,-5.357146699576174897e-02
3.055660916229464147e-02,2.890509430711536015e-02,-9.432022571521833654e-02
1.658877404740845621e-02,-1.257132564053938840e-02,-7.080628224237349444e-02
1.844590646017197841e-02,4.353463088526175057e-02,-8.781167633905129222e-02
1.139008149094521832e-02,3.920454385967880179e-02,-6.175238581201086124e-02
3.532344491336002201e-02,8.024182586700311418e-05,-5.390479656197382646e-02
4.422719410725499400e-02,-2.083352865015558608e-02,-4.528245028666835065e-02
-4.636275124639915174e-03,-4.876191117362816720e-03,-3.362935291248484587e-02
-8.223739951178985277e-03,-2.167866048673525170e-02,-5.684686115504646725e-02
-2.417425651415060217e-02,4.080385442091843777e-03,-1.518841041538395061e-02
6.846692131752572796e-02,8.341801908840000904e-03,-4.183175976192882867e-02
9.763397195720563068e-03,3.776084864970664923e-02,-3.223683339789905344e-02
2.843352640831743952e-02,-8.799235195202642981e-03,-2.896715318917171544e-02
-2.352827470210195823e-02,8.892003397792846292e-03,7.681749323629946495e-03
3.258007770259304520e-02,-4.036249455445839462e-02,7.200231319307920028e-03
-2.258299047987083474e-02,1.427188445463373201e-02,1.078462447955813586e-04
5.033949172491148337e-03,5.996499435411267558e-03,-5.023508137199510226e-02
-1.685713941437150601e-02,4.097681288254868825e-02,-1.018319669648831347e-02
-9.819573951650811816e-03,7.254776494644888524e-03,-6.332629667851264084e-03
8.675820282536857511e-03,-3.525841173064031553e-02,-1.520486725094640293e-02
-4.301430835086975796e-02,-2.586985572116678664e-03,-1.389156503642133625e-02
1.438043449518608581e-02,8.264901739077023385e-03,-2.131485342353360568e-02
1.646499969405307989e-02,4.187827506035899511e-02,-4.800057764470550686e-02
1.433836589674541452e-02,-1.099222556698968394e-02,-3.195609368089084162e-02
2.268151366515083409e-02,-3.378358883774341265e-02,1.052550161011703463e-02
1.390152228333472496e-02,-1.778770900690897910e-02,-2.698414313848025714e-02
-3.644334162884551448e-02,1.136761118607061000e-02,1.003848428236515412e-02
2.816814752534337399e-02,-3.139566178735550550e-02,1.611631235979023996e-02
1.133139360529046395e-02,2.333809606467820638e-02,-4.913838158049540702e-03
-3.812971843180663380e-03,2.505800337498076055e-02,1.216032123915001921e-02
-8.609980827697986255e-03,-6.376180893050781284e-03,-1.289224658951429632e-02
-1.827341908615866609e-02,2.220734282393133779e-02,-1.570452052654553940e-02
-9.115357538257104833e-03,-3.119231906136778654e-04,-5.277257878900676671e-03
-2.104127253835335470e-03,-5.836943914323007750e-03,1.006935367939008029e-02
4.858586142706806249e-02,3.637166692206378338e-02,8.734233032855020021e-03
1.619172460739944433e-02,8.296912520920065801e-03,2.930817811072700466e-02
4.267037575580597507e-03,-1.971348425656982081e-02,-2.204174561009154126e-02
1.142272296198373546e-02,4.192046884714595301e-02,-2.328320218266882388e-02
-3.019937635174602814e-02,2.499243154775495149e-02,-2.713363789886154200e-03
4.301165373695754746e-02,-2.198264729973834972e-02,2.408546050829149174e-03
-1.392900742598807400e-03,6.882038197302222347e-03,3.758255662146142706e-02
3.589858363925690216e-02,6.469405123250241731e-03,2.779465103414580779e-02
6.561891966051586200e-03,9.389342758183864823e-03,-9.556396661161514414e-03
-2.363739690428322965e-02,-1.710464349677728521e-02,-5.401203677143247978e-03
1.107528543144923640e-02,1.729212095506460836e-02,3.339422378097491040e-02
2.975627181537518484e-02,-1.033236500943934648e-02,-1.995724264427728239e-04
2.969138202894944581e-02,-5.402475694607441342e-02,-7.318849380696833967e-03
3.299736752664450545e-02,-3.961531830747091684e-03,3.099018331118724712e-03
1.729654248250588880e-03,6.722001856447982863e-03,2.595186255379651127e-02
-2.002018415842931470e-02,-3.218742608646796982e-02,1.894790153169409117e-02
9.436304164245738063e-03,2.478320079955260297e-02,8.471323281620818033e-03
5.825824672824797892e-03,-2.012036060915584415e-02,1.102919062145746656e-02
4.698070867808694373e-02,-4.680990518189920117e-03,3.599849477772248951e-02
-9.084979776165546736e-03,-8.176745341048030982e-03,-2.804156451649522999e-02
-2.201481046671507208e-02,-5.273117861246198398e-03,2.623838114425696647e-03
-2.151472348599207593e-02,8.638431108071754905e-03,2.648349945890965743e-02
-2.387983127369051536e-02,1.695933642038929346e-03,2.191420986268201310e-02
2.248818744401423486e-02,6.561840269908901860e-03,-2.454400882626751445e-03
-1.398068983059669312e-02,1.875516060875214233e-02,7.589345796187744152e-03
2.585293594585097443e-02,7.358556723254349244e-03,2.172718604533317027e-02
-1.699365599484215297e-02,-4.195129919207241272e-03,3.265049919830718961e-02
1.208057309020240354e-02,-6.129464900888922235e-02,1.455837790432233485e-02
1.229477777292859505e-03,1.373117498484199318e-02,7.363132619017448942e-03
4.362236523265997784e-02,-2.302978076784276823e-02,3.478351840132928169e-02
-4.585035543252099013e-03,-2.910021288384493851e-02,4.936230102785208081e-03
-1.035718678872898750e-02,2.594233644898853979e-03,6.445861920950003319e-04
1.977454360125373636e-02,-4.678445327888998764e-03,1.024588832773095336e-02
2.623164966787534802e-02,2.092184183819842738e-02,4.093998102580702347e-02
4.637300630426735570e-02,4.842488689307655053e-03,-3.671528930105638633e-02
4.568637016588265876e-03,-2.309660554427530113e-02,3.926233453411111067e-03
5.548122474140409176e-03,-1.744825252831313026e-02,1.060287583971874191e-02
2.305490356221322201e-02,-3.843195874276533752e-03,5.882507701347743784e-02
-3.208476712601789765e-02,-3.940164856415818810e-03,-1.432779922916225558e-02
5.156191444541166624e-02,-5.914439346537736508e-03,-2.748297163964826765e-03
1.791370995481841172e-02,3.184567305670783777e-02,-4.626369773511311567e-02
-2.849746726165160865e-02,-3.099703661103933930e-02,3.634122595678065254e-02
-1.136497471210242208e-02,-6.931344350024844052e-03,3.558634690483850060e-02
9.376828798894414410e-03,1.381758059267971725e-02,-3.766562424213701701e-03
5.150820340806201020e-02,4.548921932741809178e-03,6.131853602858887420e-03
-1.895498800789898819e-03,1.382976848241303236e-02,1.580138709567196001e-02
-1.149448395265447766e-02,9.339857979383034761e-03,2.112267931682964076e-02
3.582118934896559494e-04,2.419129790156750864e-02,1.981229015061217180e-02
5.500815046956779308e-02,7.762247838618343936e-03,-2.770993124522721021e-02
-2.881424065462591041e-02,3.357458918386849438e-03,3.942655344795949375e-03
1.188262087247556574e-02,-2.623104070900132700e-02,-3.970381558223824194e-03
-3.535812559605298888e-02,-1.963982331278506591e-02,3.113548348141250907e-02
-1.919863451086617490e-02,-2.529203050124707169e-02,-2.729734382983213005e-03
-1.314775711042247795e-02,-1.606493075462897893e-02,3.791430391414780249e-02
4.230205029757492380e-03,2.415699162204193971e-03,-8.318511860119953347e-03
2.095171179784902082e-02,3.231916204797520131e-03,-1.737566573923957428e-02
-1.882959701846762673e-02,-1.187710366664260046e-02,-1.574230933809576613e-02
-2.081097896264149771e-03,-3.331370264039574397e-02,2.528178225195794673e-02
4.332187488388867386e-02,1.186806626004963811e-02,3.802661538543694163e-03
2.000513736824099942e-02,-6.737171671217599862e-03,1.903229362949162076e-02
-3.198746830028644916e-04,-6.425522913047047174e-03,-7.184126379634691618e-03
-2.980282456357643758e-02,2.442852238285111999e-02,-6.384030602771112277e-03
-3.053711033743259154e-02,3.238607968797245495e-02,2.504832673831898157e-02
-2.007652691410843904e-02,-3.522566798870664651e-02,5.174223620856959090e-03
2.903589751391868340e-02,-2.331889642618877739e-02,2.182781790675007369e-02
-1.906415130815875686e-02,2.869948817334850785e-02,1.689342458590936333e-02
-4.014138028051946611e-03,2.697859095472355650e-03,-1.262044395456712008e-02
4.923076417944952099e-02,1.722976051677273940e-02,2.436631667432393941e-02
2.301320690933834207e-02,-1.010857324834836535e-02,5.264132983750265636e-03
-2.988239046724783243e-02,3.854902043512079251e-03,-1.112630368606022137e-02
-3.028998681563275022e-02,-3.631244590431143004e-02,-2.795319118892311203e-02
2.516690784692078575e-02,1.240762853004949949e-03,3.396413501721722017e-02
4.833001231225124948e-03,-2.509923539866598663e-02,-9.167972937145016030e-03
-2.339705724206363538e-02,2.724805829874306275e-03,-9.819626687474795543e-03
1.122220056224655085e-03,-9.903279515483859666e-03,2.651535666599051655e-02
9.472053294993322548e-03,-2.084186647583764068e-02,-2.100370691852461794e-02
-7.522780366559496043e-03,1.965179534714603382e-02,2.359162576521870933e-02
3.957226050836729243e-03,-1.709658073004643314e-02,-1.397177976216438557e-02
2.073637684049095542e-02,1.313231800448002619e-02,1.207668561529473203e-02
6.703156900246962091e-03,1.536726323434709982e-02,6.602898993818778414e-03
-3.148898402370241267e-02,1.803270666531397656e-02,1.515667153788548792e-02
7.481063960008454278e-03,-1.833815238992158453e-02,-1.268665386302586170e-02
-2.400428265493806737e-02,-1.525151153442770189e-03,1.986437453187623117e-02
1.100943877090096619e-02,6.273927568772598787e-03,-2.567097390596109058e-02
3.034619745797878521e-02,9.590198994932167334e-03,3.993546285450778194e-02
7.795024281568339181e-03,-7.718642040568858553e-03,-2.157228738593132585e-03
-2.797770804275486259e-03,-1.289251595627402157e-03,1.636980028417399369e-02
-3.021211584313559378e-02,2.911277809118607840e-02,-8.878637651684501489e-03
-3.040623320716276390e-02,1.784792506849850607e-02,-1.404440569823046589e-02
2.676403335558123070e-02,8.274948087349268079e-04,1.420560966225194654e-03
2.105179461249311393e-02,3.980629960741869158e-03,1.370861068907661302e-02
1.119062821352490890e-02,9.081832742228400021e-03,6.104414953353490617e-03
8.049399237055665512e-03,1.193601856278778547e-05,1.260832008771676539e-02
-2.003420147236957896e-02,-2.593436246087659630e-02,-3.125410493453253946e-02
7.333658451612321168e-03,-2.538499361524228226e-02,-5.142812663878133100e-03
-8.213387978754623300e-03,1.328564678927044926e-02,1.828189039837749014e-03
-2.625118019599722782e-02,-5.342268580608749984e-02,-1.756503685355387950e-02
-2.791416970877932426e-03,-1.242319101266792583e-02,2.475476675622601333e-02
9.214277184710297289e-03,4.157869299105003587e-03,1.554572304823167821e-02
6.414215712171843220e-03,-1.688449145378187423e-03,-1.347233673322449816e-02
-3.137873850134332947e-03,-4.004151344162629883e-03,-1.831854404177820847e-02
2.295977514802162098e-02,2.217443413530327534e-02,-2.486268649951429988e-02
8.411781197318583467e-03,-2.459858518882592285e-02,1.334412371195048061e-02
2.848032390673774228e-02,1.411022508761894216e-02,9.943351179050331431e-03
4.148616436643667166e-02,-1.201213304590844320e-02,-9.982837790085357862e-03
1.529177630579713759e-02,-5.298287506108673682e-03,-1.086453502738601515e-02
3.153327483538312728e-03,-7.115666048154520827e-03,-2.670692121786441293e-03
7.911280683887836687e-03,-2.322124117286307465e-02,2.494767343357912753e-02
-3.065127269224982368e-02,-2.720291413139382455e-02,-4.944929800668138725e-02
1.447848417411468948e-02,-2.833757478105228614e-02,1.382396458442124165e-02
