gyro_bias_x (deg/s),gyro_bias_y (deg/s),gyro_bias_z (deg/s)
9.158757153538808413e-03,-2.209548673947658512e-03,-9.233685842602926130e-02
9.198220147143099795e-03,-2.116076362858924052e-03,-9.233702172570190658e-02
9.175690052335701979e-03,-2.137356572262732839e-03,-9.233699357478693248e-02
9.147946146918394666e-03,-2.095914740079782984e-03,-9.233709942871787257e-02
9.179809138148036993e-03,-2.114386548663242226e-03,-9.233703673171854420e-02
9.210032451206615414e-03,-2.149434010197553285e-03,-9.233694088125857236e-02
9.191471713562958390e-03,-2.167912979010318698e-03,-9.233691632259649618e-02
9.195041615639942822e-03,-2.165249792615890189e-03,-9.233691895190243581e-02
9.105350762563187844e-03,-2.229010804999240029e-03,-9.233685297180652118e-02
9.088712342054758309e-03,-2.227914187710441050e-03,-9.233686721743226966e-02
9.119468473642073844e-03,-2.228657293775432140e-03,-9.233684267330023732e-02
9.052033134478776333e-03,-2.250810803294368747e-03,-9.233684776581048415e-02
9.049796826780290640e-03,-2.276523787035188671e-03,-9.233679568587258024e-02
8.993468260310770457e-03,-2.291542952657157732e-03,-9.233680686804440763e-02
9.014355897038117335e-03,-2.265115860159234041e-03,-9.233684692769315860e-02
9.022161403161473719e-03,-2.182606308057629448e-03,-9.233701440004933592e-02
9.011022894970452390e-03,-2.220751099658136753e-03,-9.233694319676967466e-02
9.035959719381767355e-03,-2.205302149637910266e-03,-9.233695747441940382e-02
9.014198962628557771e-03,-2.224647607524751595e-03,-9.233693375193269270e-02
8.972649374397675265e-03,-2.168095690040086794e-03,-9.233708480898410176e-02
8.956614956871411862e-03,-2.189309850485341401e-03,-9.233705324641905410e-02
8.921280791340704952e-03,-2.293418609343766176e-03,-9.233685899449263490e-02
8.957599286290746435e-03,-2.313351454404637565e-03,-9.233678977531128984e-02
8.973885288406016972e-03,-2.283580121369812969e-03,-9.233684166822961337e-02
9.056715598212227922e-03,-2.299469772471292393e-03,-9.233674561935220626e-02
9.029354711408895187e-03,-2.293391963370592593e-03,-9.233677987107152818e-02
8.980225909175442930e-03,-2.295570138398360729e-03,-9.233681296487836199e-02
8.992917008407987425e-03,-2.276759993432435000e-03,-9.233684384878795837e-02
8.972963027440611014e-03,-2.343816121959841833e-03,-9.233671586456758396e-02
8.959849556685215918e-03,-2.313914827698491158e-03,-9.233678910203629853e-02
8.959990176812426821e-03,-2.317291862797970625e-03,-9.233678120052402072e-02
8.946749991949453501e-03,-2.294634489469830375e-03,-9.233683961903883797e-02
8.961851278970558304e-03,-2.287303721800008297e-03,-9.233684422704276085e-02
8.958677170342412011e-03,-2.315080192463507113e-03,-9.233678763495166419e-02
9.016187752006075626e-03,-2.290118937064593730e-03,-9.233679805117066264e-02
8.946918725799824640e-03,-2.334972173718723697e-03,-9.233675438265379065e-02
8.966326858807473210e-03,-2.325347748437847032e-03,-9.233676091453185686e-02
8.960099389559331856e-03,-2.323684319988316566e-03,-9.233676973688639822e-02
9.002094893941067419e-03,-2.329169727894306752e-03,-9.233672641194133612e-02
8.978599101937647861e-03,-2.354392637931047687e-03,-9.233668963289916320e-02
8.968340937053901479e-03,-2.337789893492512022e-03,-9.233673389569976853e-02
8.983740491877036105e-03,-2.360913256790944919e-03,-9.233667210330612218e-02
8.989155792819319285e-03,-2.280295307045910290e-03,-9.233684313136887589e-02
9.029528551654574658e-03,-2.317770496616695063e-03,-9.233673171363480925e-02
9.081014565781756614e-03,-2.365271216824800689e-03,-9.233658988090071018e-02
9.085801720195570835e-03,-2.345236524763314942e-03,-9.233662976256283572e-02
9.042044096010089585e-03,-2.377886509315038990e-03,-9.233659260315899009e-02
9.045198146747129159e-03,-2.333383665296747452e-03,-9.233668669270550522e-02
8.997314908348466936e-03,-2.332456827708610965e-03,-9.233672502900022727e-02
9.006064147188873326e-03,-2.317307417733727604e-03,-9.233675137415060796e-02
8.941035738926050511e-03,-2.291072069239852901e-03,-9.233685723068832396e-02
8.859389863406175181e-03,-2.272463610888817136e-03,-9.233695856205119401e-02
8.883271308540096126e-03,-2.213277038969134383e-03,-9.233706865976926137e-02
8.833269692050003605e-03,-2.204265022471815164e-03,-9.233712612031504119e-02
8.839656397706360455e-03,-2.167715500607016958e-03,-9.233720120376597007e-02
8.779810272008647248e-03,-2.217639734642515639e-03,-9.233713734116792693e-02
8.765651986920345098e-03,-2.195656560343948582e-03,-9.233719443504950775e-02
8.790366802672863050e-03,-2.171755912088764798e-03,-9.233722665429371090e-02
8.793283107060114942e-03,-2.176641183581188438e-03,-9.233721272349458553e-02
8.899481974351274027e-03,-2.204636649857770730e-03,-9.233707144579197945e-02
8.881605859319524274e-03,-2.237048871386305288e-03,-9.233701333713710546e-02
8.843254049035192618e-03,-2.265827428699467190e-03,-9.233697890452648160e-02
8.843198626005794108e-03,-2.309097188957606912e-03,-9.233688428039849017e-02
8.826019609018177087e-03,-2.267255299780859129e-03,-9.233698947021370951e-02
8.811549721362251300e-03,-2.249344732968019088e-03,-9.233703938137621803e-02
8.751452957270531782e-03,-2.243487186909184049e-03,-9.233709773768696005e-02
8.793557813721441380e-03,-2.190552663109255130e-03,-9.233718261946848027e-02
8.814190003443458585e-03,-2.229810836731225144e-03,-9.233708097941603632e-02
8.844753461621321367e-03,-2.206910236776851893e-03,-9.233710876065159834e-02
8.838368503379699995e-03,-2.230887885654054843e-03,-9.233705989708104744e-02
8.762111909639092727e-03,-2.235818884696546584e-03,-9.233710589352751852e-02
8.735212534874409532e-03,-2.228203503493205243e-03,-9.233714230147788138e-02
8.745791867610729076e-03,-2.244303542303634300e-03,-9.233709857803736043e-02
8.709463243292383389e-03,-2.210697207178361455e-03,-9.233719954423502685e-02
8.663991605528508638e-03,-2.258353624489868074e-03,-9.233712655759669652e-02
8.644664795323057233e-03,-2.314696603890873273e-03,-9.233701435666054336e-02
8.692184759769792587e-03,-2.237536585423016526e-03,-9.233715093092154103e-02
8.681556075650897000e-03,-2.265740210297300435e-03,-9.233709632360721786e-02
8.789834139282753575e-03,-2.284733918365000095e-03,-9.233697293948683882e-02
8.784306096503286670e-03,-2.304101025667138793e-03,-9.233693294943472185e-02
8.878700326830368111e-03,-2.338766557392108099e-03,-9.233678444958307030e-02
8.787291542415925569e-03,-2.398467568512897830e-03,-9.233671681931163167e-02
8.715865629577225146e-03,-2.383561792622178148e-03,-9.233680195499445464e-02
8.722965823254729203e-03,-2.366871164479441778e-03,-9.233683366392417269e-02
8.733695653518003255e-03,-2.389092595024204600e-03,-9.233677509009817486e-02
8.741914659126713213e-03,-2.388356701178232129e-03,-9.233676972018678430e-02
8.723105590151219654e-03,-2.449963397537041360e-03,-9.233664539063517196e-02
8.744613112027125462e-03,-2.459775108098571309e-03,-9.233660689621051021e-02
8.812027052158338467e-03,-2.441456140065289063e-03,-9.233659793177988184e-02
8.779994900419510820e-03,-2.496703730960373249e-03,-9.233649714441378997e-02
8.737755100927105043e-03,-2.423500941014813687e-03,-9.233669307837295837e-02
8.692519387652235946e-03,-2.473399404619293623e-03,-9.233661269721921139e-02
8.671681608059138291e-03,-2.454768933433302842e-03,-9.233666960459210871e-02
8.661940179844861143e-03,-2.491043133576271648e-03,-9.233659340247982183e-02
8.677098029641294036e-03,-2.469056755827827698e-03,-9.233663146480231010e-02
8.671236419583495253e-03,-2.455560071365672347e-03,-9.233666452096794819e-02
8.736947883294491485e-03,-2.488853438275908693e-03,-9.233653920097197043e-02
8.731674999498702586e-03,-2.505489233915800858e-03,-9.233650332371211300e-02
8.765273415219498182e-03,-2.484555324317506714e-03,-9.233652558623725581e-02
8.791180816412979757e-03,-2.425378497434444065e-03,-9.233664074274061662e-02
8.776498197582338276e-03,-2.445428758693652099e-03,-9.233660478568796182e-02
8.723294633940696305e-03,-2.411702962079390489e-03,-9.233672078136287431e-02
8.739313774051836806e-03,-2.403409038922293788e-03,-9.233672769123971169e-02
8.656815421320155843e-03,-2.441171148712815292e-03,-9.233670140598602971e-02
8.670760844552607982e-03,-2.437719222201286968e-03,-9.233669913777695082e-02
8.594470105590643755e-03,-2.405616152546516395e-03,-9.233682792626217439e-02
8.543080044408967594e-03,-2.423681052827161061e-03,-9.233682256297584545e-02
8.545424511412441290e-03,-2.438812868727662127e-03,-9.233678524952314282e-02
8.597799967395628601e-03,-2.430700401891368757e-03,-9.233676528994028132e-02
8.590663941669601789e-03,-2.513149595427004689e-03,-9.233657801432898493e-02
8.607444235672020647e-03,-2.444740249444761655e-03,-9.233672502426341910e-02
8.624681841215732850e-03,-2.420755130406539862e-03,-9.233676864801781958e-02
8.600269238020359294e-03,-2.404956327840065619e-03,-9.233682339576171350e-02
8.700249859057278615e-03,-2.375129391278235202e-03,-9.233681965760817678e-02
8.704888336950397307e-03,-2.387455197598210496e-03,-9.233678779451406915e-02
8.705631596764937946e-03,-2.401171496362851116e-03,-9.233675489250191271e-02
8.690376469080659388e-03,-2.352263306599436214e-03,-9.233688063443359906e-02
8.691299306904516978e-03,-2.400261881157635894e-03,-9.233676682881783448e-02
8.765006256070814392e-03,-2.389419819798230000e-03,-9.233673760434106537e-02
8.685137825373121304e-03,-2.383782450940523726e-03,-9.233680866699073286e-02
8.648632857224161294e-03,-2.402547327023383302e-03,-9.233679015460291573e-02
8.636938388144466475e-03,-2.412285771691146004e-03,-9.233677445832026709e-02
8.664249790038925508e-03,-2.323800389901450100e-03,-9.233696316029482709e-02
8.797332373975289693e-03,-2.360381017586809984e-03,-9.233677852148400311e-02
8.852413505200166371e-03,-2.369578105450918619e-03,-9.233671619553196486e-02
8.828918917981307124e-03,-2.340576839866688810e-03,-9.233680149268154447e-02
8.805677729107775492e-03,-2.391820966246938594e-03,-9.233669636217614607e-02
8.808574971201821660e-03,-2.386968023992692544e-03,-9.233670488402981325e-02
8.766689479104096058e-03,-2.426747869246589570e-03,-9.233663900375353728e-02
8.759683530905911994e-03,-2.413158908372190718e-03,-9.233667456498953485e-02
8.785349022618106629e-03,-2.369551036814212825e-03,-9.233675820528267075e-02
8.697031797362843319e-03,-2.339539070001576005e-03,-9.233689196340798266e-02
8.760515083487440888e-03,-2.386622065023915207e-03,-9.233673274470258208e-02
8.665843983401384093e-03,-2.406891034505400252e-03,-9.233675122923518108e-02
8.657514047947151292e-03,-2.354271751045015470e-03,-9.233688233156789327e-02
8.566513985305437492e-03,-2.369643714605235499e-03,-9.233691334147516028e-02
8.625828383119482634e-03,-2.348449617249064210e-03,-9.233692194669464171e-02
8.605133187477154513e-03,-2.295864527986649951e-03,-9.233706538594949054e-02
8.628425281075010819e-03,-2.236103569207181091e-03,-9.233719344853709432e-02
8.636634319438661958e-03,-2.225786593175850016e-03,-9.233721430503907812e-02
8.669812339639244511e-03,-2.279296892896649079e-03,-9.233706202076533143e-02
8.580765440413876122e-03,-2.263776182698548894e-03,-9.233716498153519969e-02
8.540242931432779835e-03,-2.330451373254750335e-03,-9.233703527546212320e-02
8.573073955177654484e-03,-2.273677070161598309e-03,-9.233714920531325976e-02
8.599194302511657326e-03,-2.283647038828242031e-03,-9.233710711984884079e-02
8.511035381684394288e-03,-2.236461551268499083e-03,-9.233728847561957498e-02
8.455291943760715606e-03,-2.233623521938612241e-03,-9.233733884120987057e-02
8.464533662007856299e-03,-2.277566789289533437e-03,-9.233722761629935272e-02
8.470739090266589041e-03,-2.230895973640327316e-03,-9.233733733665132337e-02
8.512821228213932404e-03,-2.254900167566730677e-03,-9.233724916526929449e-02
8.498314130625300375e-03,-2.266894226908715108e-03,-9.233723381245906303e-02
8.480434410196783027e-03,-2.263191425883292075e-03,-9.233725942949935761e-02
8.463314949351256888e-03,-2.271498119308947537e-03,-9.233725434563803958e-02
8.442905408046362872e-03,-2.309329671105246184e-03,-9.233718029512816283e-02
8.403155154288494133e-03,-2.286853083865838469e-03,-9.233726958524512973e-02
8.395251682598640214e-03,-2.335047751310874876e-03,-9.233716068753627937e-02
8.457003441043565647e-03,-2.261661262236855808e-03,-9.233729459381576077e-02
8.400751889291050226e-03,-2.308553632838704697e-03,-9.233722622780440870e-02
8.435288112703305877e-03,-2.394546136936630439e-03,-9.233699217080332255e-02
8.470811862542577259e-03,-2.387641297591749662e-03,-9.233698353552720339e-02
8.444924488562306417e-03,-2.437498936726831267e-03,-9.233688290350398897e-02
8.448538576605987144e-03,-2.370419200293915046e-03,-9.233704490193202219e-02
8.510742492942867041e-03,-2.363552044153368129e-03,-9.233701426615033292e-02
8.457525706883944200e-03,-2.411314143940139227e-03,-9.233693789841208865e-02
8.486527826537512698e-03,-2.438933445096120017e-03,-9.233684822538240633e-02
8.470419882445626852e-03,-2.492495210613852267e-03,-9.233672951963178832e-02
8.496139427624957788e-03,-2.468891189697480348e-03,-9.233676767319833056e-02
8.524732992301962964e-03,-2.521244098134573560e-03,-9.233661715831520400e-02
8.525920543166011500e-03,-2.471929912051628979e-03,-9.233673516309205687e-02
8.488767917984444897e-03,-2.411753472139300299e-03,-9.233691001233304552e-02
8.515058638628879642e-03,-2.419476183902007603e-03,-9.233687117279333612e-02
8.509734302004386478e-03,-2.410637941791312234e-03,-9.233689673519807073e-02
8.568656048999959488e-03,-2.473863215920430597e-03,-9.233669598793828315e-02
8.576046706623161389e-03,-2.497142787191874123e-03,-9.233663292542639012e-02
8.570244535946796791e-03,-2.447000507753972071e-03,-9.233676087723810544e-02
8.554709015632974700e-03,-2.461470287578780558e-03,-9.233673720095936233e-02
8.531116662141392110e-03,-2.408283272071339628e-03,-9.233688751965815622e-02
8.520054912974844158e-03,-2.434419137783539085e-03,-9.233683166025700995e-02
8.543391446680302995e-03,-2.448046485839415736e-03,-9.233678059671322769e-02
8.530356964269954906e-03,-2.477922692347232520e-03,-9.233671769992232714e-02
8.502958741077175017e-03,-2.492294571516341564e-03,-9.233670547302472165e-02
8.477462856798389026e-03,-2.497843142753458385e-03,-9.233671257551377687e-02
8.556475820544898539e-03,-2.490775666576577549e-03,-9.233666959891484449e-02
8.538738827846729246e-03,-2.436348696540616490e-03,-9.233681948389461935e-02
8.498600450974972895e-03,-2.426784735446693535e-03,-9.233687468497463191e-02
8.540580934727315388e-03,-2.419311179187433932e-03,-9.233686170175732510e-02
8.558820177075543434e-03,-2.414080643741906874e-03,-9.233686150434548823e-02
8.486224060710294975e-03,-2.445595745627152096e-03,-9.233683930773448068e-02
8.488955847011548858e-03,-2.448160800049271630e-03,-9.233683122852834324e-02
8.569040687253550934e-03,-2.436515297585116480e-03,-9.233679839954186952e-02
8.624644687520197778e-03,-2.379554759900540366e-03,-9.233689906551230397e-02
8.563270413595404015e-03,-2.441833626651102995e-03,-9.233678891948532419e-02
8.593766059542118710e-03,-2.360581076357447326e-03,-9.233697089088720167e-02
8.536900297446846711e-03,-2.378864824698012203e-03,-9.233696971847088486e-02
8.463442324876299314e-03,-2.376270973884114183e-03,-9.233703396659863338e-02
8.415786815844115976e-03,-2.301401719311053657e-03,-9.233726078641268931e-02
8.436188407664508768e-03,-2.198444053574931303e-03,-9.233750710743426904e-02
8.481238069574997124e-03,-2.226157063242284549e-03,-9.233740216001454226e-02
8.501531781020515294e-03,-2.201741887500071378e-03,-9.233744823018041892e-02
8.463603109252587978e-03,-2.219003394117470638e-03,-9.233743422924087230e-02
8.437403977996988519e-03,-2.251741926540409312e-03,-9.233737101627956245e-02
8.409023708767338068e-03,-2.259215398020098832e-03,-9.233737406684673632e-02
8.349705190662913210e-03,-2.280139672668669501e-03,-9.233736784316423640e-02
8.381510376532907286e-03,-2.306576419747309245e-03,-9.233727595233709451e-02
8.333344335778803541e-03,-2.352081828776711979e-03,-9.233719784632427041e-02
8.276393764717773424e-03,-2.322927181882780776e-03,-9.233731690071277087e-02
8.348531425989734120e-03,-2.340780996684428336e-03,-9.233721480473965071e-02
8.384877678858532538e-03,-2.347007269773571450e-03,-9.233717019925587188e-02
8.307022701500962197e-03,-2.310146634895899644e-03,-9.233732377136670555e-02
8.267513210086946743e-03,-2.316482378045132441e-03,-9.233733740709872129e-02
8.265065059915612661e-03,-2.313971270092254288e-03,-9.233734546651603536e-02
8.257167323054660432e-03,-2.286153693131566869e-03,-9.233742267322458952e-02
8.308977514814712070e-03,-2.262921649898782563e-03,-9.233744159936069229e-02
8.259933950443831829e-03,-2.260436418205002095e-03,-9.233748611069807211e-02
8.254936330883661660e-03,-2.292704827958564565e-03,-9.233740609573148905e-02
8.287831087506202649e-03,-2.303421801194162604e-03,-9.233735265640131973e-02
8.328918234715423571e-03,-2.328269647108679140e-03,-9.233725617583959933e-02
8.250767814114002771e-03,-2.372720665434117134e-03,-9.233720111387881679e-02
