mag_x (uT),mag_y (uT),mag_z (uT)
2.756855701384814239e+01,-2.176204454078872974e+00,-1.639816427223260575e+01
2.756909917429795343e+01,-2.177009962145432631e+00,-1.639635651751048329e+01
2.756867476153555074e+01,-2.176665077885899358e+00,-1.639751902512012904e+01
2.757117281668211461e+01,-2.178361882813773409e+00,-1.639745835676119512e+01
2.757017498140956491e+01,-2.177452185448150779e+00,-1.639961046848619475e+01
2.756968539869982493e+01,-2.175379216520325620e+00,-1.639706016174658743e+01
2.756894157929539446e+01,-2.176857778484750483e+00,-1.639826657631947171e+01
2.757108738337863940e+01,-2.176704736065421031e+00,-1.639783928201044105e+01
2.756786262546597399e+01,-2.175320920140252579e+00,-1.639566092864810898e+01
2.757041146280188926e+01,-2.175310991092195501e+00,-1.639591970039863966e+01
2.756949178815409240e+01,-2.175482771288752559e+00,-1.639656066259496470e+01
2.757069505678590460e+01,-2.176719543333256457e+00,-1.639950220877072695e+01
2.757026535677105983e+01,-2.174315479797505279e+00,-1.639880684767677366e+01
2.757225906314156205e+01,-2.177872788375018409e+00,-1.639806813077796122e+01
2.756809911601466823e+01,-2.177101155237649799e+00,-1.639549155381462597e+01
2.756912705054810431e+01,-2.176554075906985464e+00,-1.639686717122956949e+01
2.757157083961117294e+01,-2.178102653964290703e+00,-1.639772490721965426e+01
2.757049681602544311e+01,-2.177452806181634948e+00,-1.639551526030194495e+01
2.756934366109021184e+01,-2.176162622959000981e+00,-1.639738461746429365e+01
2.756978969192371309e+01,-2.175116038601472290e+00,-1.639780212621751687e+01
2.756975423439182293e+01,-2.177851713729070493e+00,-1.639746892905708009e+01
2.757031448158139497e+01,-2.176681249447522060e+00,-1.639837448743940129e+01
2.757037492936147061e+01,-2.176424565248757492e+00,-1.639759189196326972e+01
2.757058243030055067e+01,-2.177602180593329884e+00,-1.639704921764475642e+01
2.756909088867898561e+01,-2.177972854711003325e+00,-1.639784492497737389e+01
2.756845795437922320e+01,-2.176462325940547782e+00,-1.639805812741936819e+01
2.756977755383658391e+01,-2.176751306665963170e+00,-1.639579412803122338e+01
2.757087638108496463e+01,-2.175093903699072850e+00,-1.639779906239512997e+01
2.757093514293207548e+01,-2.176808538858673536e+00,-1.639857485036720774e+01
2.757051960082322140e+01,-2.176917026346645301e+00,-1.639911917074459424e+01
2.757051108011248175e+01,-2.177816592135690232e+00,-1.639848489631684814e+01
2.756816562298785200e+01,-2.175235469529694043e+00,-1.639724499917840106e+01
2.756882298123035113e+01,-2.176869273489270729e+00,-1.639793748515118210e+01
2.757049883401471746e+01,-2.175681503921998328e+00,-1.639893250582777284e+01
2.756816309784052521e+01,-2.175525720996263068e+00,-1.639680658645134059e+01
2.756987903536570528e+01,-2.174483901715945411e+00,-1.639730570969572909e+01
2.757036086478838044e+01,-2.177802520809004161e+00,-1.639721376960511989e+01
2.757170701746164099e+01,-2.176386622412552097e+00,-1.639875442327791788e+01
2.756993353437396976e+01,-2.176436404513082401e+00,-1.639812161746957386e+01
2.756974107318024636e+01,-2.176760822680377405e+00,-1.639633387883531768e+01
2.756898702483272245e+01,-2.176694751134775618e+00,-1.639679995612299734e+01
2.756991689700752346e+01,-2.176102584482156654e+00,-1.639765329879288203e+01
2.757038343831922944e+01,-2.175786022654854435e+00,-1.639804196381435375e+01
2.757040353935729016e+01,-2.177165297370605490e+00,-1.639699632155782183e+01
2.757104223367777251e+01,-2.175638023899356455e+00,-1.639732982168651887e+01
2.756900806035030627e+01,-2.176180453108156776e+00,-1.639857650831097402e+01
2.756942137236469748e+01,-2.176645485402814550e+00,-1.639806496942000535e+01
2.756958792183124274e+01,-2.177030648375895883e+00,-1.639637735429128895e+01
2.756959206503231741e+01,-2.175862749277728270e+00,-1.639812321124950145e+01
2.756990460901467443e+01,-2.173987986713837639e+00,-1.639554493667262136e+01
2.756961448622784516e+01,-2.177288694611753783e+00,-1.639624169396154940e+01
2.756984511639193514e+01,-2.175925084009634691e+00,-1.639872624760079844e+01
2.756970323005130297e+01,-2.177442151326931974e+00,-1.639841366903531750e+01
2.756956577355758142e+01,-2.179355114015048667e+00,-1.639664106851060765e+01
2.756949017140692959e+01,-2.176525473005984868e+00,-1.639841720102208811e+01
2.757032618419379233e+01,-2.178379420173798042e+00,-1.639924472868883143e+01
2.757105457994729747e+01,-2.174723122986979895e+00,-1.639595659742154865e+01
2.757001696739201080e+01,-2.176576006585122069e+00,-1.639664808551105679e+01
2.757026243707744939e+01,-2.175625156691257889e+00,-1.639699976749346888e+01
2.756987047239638144e+01,-2.177245621434931611e+00,-1.639810650432691119e+01
2.756941105278551163e+01,-2.177477158088363396e+00,-1.639698399758136915e+01
2.756943651288377239e+01,-2.175906673578906325e+00,-1.639788203832536695e+01
2.756878499284160000e+01,-2.176423238121292680e+00,-1.639644971586490030e+01
2.757111354593568819e+01,-2.176670018506528415e+00,-1.639706796871885786e+01
2.756892858468495078e+01,-2.177208473401564426e+00,-1.639678879190052996e+01
2.756988197186099754e+01,-2.175226349434498996e+00,-1.639871293418463694e+01
2.756929705160746380e+01,-2.175754305621127482e+00,-1.639571064801311095e+01
2.757104187489338187e+01,-2.176574252963419998e+00,-1.639666598329874603e+01
2.756890216758945655e+01,-2.176037410508956604e+00,-1.639764815271480458e+01
2.756774232715508433e+01,-2.177907971662301989e+00,-1.639713868706767741e+01
2.756921984075061971e+01,-2.176926845271705435e+00,-1.639680481410924173e+01
2.757022858403571419e+01,-2.175880617188222566e+00,-1.639776974100185569e+01
2.757077020889063235e+01,-2.177350710221861885e+00,-1.639701537844144141e+01
2.757005596004349712e+01,-2.176662014411775203e+00,-1.639796181863356850e+01
2.756850735409459574e+01,-2.178813811000595013e+00,-1.639791786025332598e+01
2.756997016508762854e+01,-2.174977285082064338e+00,-1.639641934402301615e+01
2.756969123261686860e+01,-2.174939324226241588e+00,-1.639921033179998489e+01
2.756860469000326219e+01,-2.177144018481592447e+00,-1.639891823891409572e+01
2.756957904916000501e+01,-2.175524762209883445e+00,-1.639873696008083925e+01
2.756875997081423435e+01,-2.176718064760581051e+00,-1.639574969662908188e+01
2.756929987073006671e+01,-2.175362361127333166e+00,-1.639770810863554118e+01
2.757055545568068311e+01,-2.176870172784809654e+00,-1.639604411487909985e+01
2.756845394735030297e+01,-2.177079044391397655e+00,-1.639906711962378694e+01
2.756776457198747465e+01,-2.176642745665210654e+00,-1.639661684993230395e+01
2.756942820452208665e+01,-2.176492038003404961e+00,-1.639704003927065656e+01
2.757121477229192763e+01,-2.176634678136224466e+00,-1.639891281145416357e+01
2.757078428294545702e+01,-2.176033234062677568e+00,-1.639906628600155258e+01
2.757051130544738626e+01,-2.175970336876277500e+00,-1.639764157274467493e+01
2.756772861701946908e+01,-2.175737462542321587e+00,-1.639779918755612087e+01
2.757139602981315107e+01,-2.175851775656683973e+00,-1.639715565673847664e+01
2.757143156595995848e+01,-2.178603976289979816e+00,-1.639777971539146151e+01
2.756948545620578628e+01,-2.174134097218107797e+00,-1.639795879181868088e+01
2.757141413601732793e+01,-2.177195382121713596e+00,-1.639733735544317383e+01
2.756889034666985339e+01,-2.175525664529836423e+00,-1.639618003242804178e+01
2.756958926153884093e+01,-2.176580516723884529e+00,-1.639759107221902568e+01
2.756991474611935189e+01,-2.175876322143527553e+00,-1.639779169307896822e+01
2.757045118261798322e+01,-2.177270964651984997e+00,-1.639770707826893315e+01
2.757159729516297020e+01,-2.177404896292200576e+00,-1.639677521039570962e+01
2.757064091670887507e+01,-2.177266842458268847e+00,-1.639738910997208166e+01
2.756919714636372021e+01,-2.178012931651732487e+00,-1.639851158104703899e+01
2.756960206088341891e+01,-2.176084246817131529e+00,-1.639948219540952579e+01
2.756863090240898373e+01,-2.176077155346731296e+00,-1.639672230492720928e+01
2.757011964480555477e+01,-2.176958916438407776e+00,-1.639761984418125706e+01
2.756870346723341925e+01,-2.176533988533034147e+00,-1.639786453307726788e+01
2.756933409719691142e+01,-2.177693943015036382e+00,-1.639544581675181334e+01
2.756986542325251577e+01,-2.175088735304183896e+00,-1.639578520232496217e+01
2.756934778552133380e+01,-2.176420867623576338e+00,-1.639785466315141349e+01
2.756912816010515854e+01,-2.176734912466345317e+00,-1.639699966375809481e+01
2.756823176642964057e+01,-2.176648232712171893e+00,-1.639913669589910228e+01
2.756844275153035539e+01,-2.174629203048534798e+00,-1.639604890739264320e+01
2.756992770554492012e+01,-2.178785462164683384e+00,-1.639688420618649900e+01
2.756926783275880766e+01,-2.177972669285819673e+00,-1.639749745289876515e+01
2.756935548633272504e+01,-2.177672396700450097e+00,-1.639710988651705748e+01
2.757136156199339538e+01,-2.177100942303029196e+00,-1.639842826163418366e+01
2.756945893422934191e+01,-2.174417757165417964e+00,-1.639869192208453086e+01
2.756841539260291540e+01,-2.175687724388266631e+00,-1.639764954788040541e+01
2.757156447082979156e+01,-2.174887878344153869e+00,-1.639778983988971817e+01
2.756828266807390904e+01,-2.175929800020008020e+00,-1.639717234320811912e+01
2.756992714557649649e+01,-2.175981614526968144e+00,-1.639794471579147839e+01
2.756992951963760419e+01,-2.175148798892799551e+00,-1.639716586366543183e+01
2.756940895806114966e+01,-2.175550570070371670e+00,-1.639692794656708230e+01
2.756887407382374633e+01,-2.176470079304122951e+00,-1.639662892531734784e+01
2.756926837313080014e+01,-2.176803152525260021e+00,-1.639886483348802315e+01
2.756838184828599836e+01,-2.177078679468181122e+00,-1.639771573408105354e+01
2.757053037949004448e+01,-2.176849381336332989e+00,-1.639966835294308112e+01
2.756913198775401597e+01,-2.177556364778641562e+00,-1.639724952959276294e+01
2.757063091223003681e+01,-2.177635462890720852e+00,-1.639835113047287507e+01
2.757115114922048349e+01,-2.176177131546824128e+00,-1.639682080466686287e+01
2.756996709048466343e+01,-2.178012641262547788e+00,-1.639876816917458058e+01
2.756972052842889198e+01,-2.176743664445763837e+00,-1.639804368876353280e+01
2.756784033789309873e+01,-2.176439417692380918e+00,-1.639604714090784299e+01
2.756840381482764002e+01,-2.174840322406470960e+00,-1.639541132224628228e+01
2.756898942195671864e+01,-2.176080285738758224e+00,-1.639693609717837930e+01
2.756937452977278369e+01,-2.177946264637937279e+00,-1.639665347267750661e+01
2.756788162867217906e+01,-2.176850036000308464e+00,-1.639805490713400360e+01
2.756875359504545031e+01,-2.178052729159276169e+00,-1.639757691682955354e+01
2.756926772755714339e+01,-2.175844008202517443e+00,-1.639802186695187913e+01
2.757124360484188230e+01,-2.177277988289346489e+00,-1.639761501643260289e+01
2.756907961822047781e+01,-2.175298373412849706e+00,-1.639788373609833982e+01
2.756980152782175963e+01,-2.178104840396500652e+00,-1.639793144925792490e+01
2.756823556239869433e+01,-2.176573987170820068e+00,-1.639639033284503000e+01
2.756929659420863032e+01,-2.176612732862072352e+00,-1.639772417868115539e+01
2.756917003677543576e+01,-2.175840845774523302e+00,-1.639838170176904342e+01
2.757090674861554191e+01,-2.176655481421829741e+00,-1.639810485691689479e+01
2.756882504519668586e+01,-2.175914996116143030e+00,-1.639695875363006650e+01
2.756745800504797117e+01,-2.176925003597503405e+00,-1.639689656666752882e+01
2.757021864843277825e+01,-2.177103891677909075e+00,-1.639849910349474271e+01
2.756978236927954384e+01,-2.175521713899350562e+00,-1.639745248344670614e+01
2.756930930713627603e+01,-2.175957005060513261e+00,-1.639691840158301162e+01
2.756926493399607025e+01,-2.177099972166516295e+00,-1.639762052808406168e+01
2.757145194367910790e+01,-2.177886325159260394e+00,-1.639823947580093133e+01
2.757045064769077669e+01,-2.175975442307400698e+00,-1.639658019323598026e+01
2.756910160689747968e+01,-2.175888724490101733e+00,-1.639560467406482047e+01
2.757031791339112914e+01,-2.176747590765677476e+00,-1.639624981409178162e+01
2.756990557972899225e+01,-2.177155624089138541e+00,-1.639919436096380778e+01
2.756984900225437940e+01,-2.177509846742237798e+00,-1.639570295120749321e+01
2.757006192974874992e+01,-2.176807970164742922e+00,-1.639852662222508783e+01
2.756984770008265784e+01,-2.177011272284307797e+00,-1.639794356130853359e+01
2.756965442899210217e+01,-2.176441266037352662e+00,-1.639673805354019365e+01
2.757094177473315710e+01,-2.177172814412883017e+00,-1.639824614436095018e+01
2.756988346188961359e+01,-2.175896893537432319e+00,-1.639824366080997819e+01
2.756926226263192348e+01,-2.176370969667005717e+00,-1.639759462340778740e+01
2.757076773684135418e+01,-2.176595296486720343e+00,-1.639798378482118579e+01
2.756908244603703295e+01,-2.176464359361964807e+00,-1.639860914803640668e+01
2.756749437060150854e+01,-2.175695867992026855e+00,-1.639512512670523137e+01
2.756931166797339117e+01,-2.177428485296286631e+00,-1.639841202895174987e+01
2.756913957789006275e+01,-2.175157461461881603e+00,-1.639756593314511690e+01
2.757031885335063848e+01,-2.176024271576983082e+00,-1.639844644576541199e+01
2.756993876258229648e+01,-2.174349212086076566e+00,-1.639700873051805985e+01
2.757038883972606413e+01,-2.175477379116500742e+00,-1.639830126053065484e+01
2.756969836710419486e+01,-2.175565743812747588e+00,-1.639841351636835398e+01
2.756985332552712009e+01,-2.175326865748756333e+00,-1.639768668321940126e+01
2.756922054857381355e+01,-2.175875249825041102e+00,-1.639671956811729459e+01
2.756976847699809241e+01,-2.177283839730349779e+00,-1.639795125414214638e+01
2.756997782748216963e+01,-2.177598437871679504e+00,-1.639761651252625185e+01
2.756890748583587225e+01,-2.176042956964954644e+00,-1.639678871230121970e+01
2.757088370386666298e+01,-2.176058840578883657e+00,-1.639622925212255922e+01
2.757058262136986926e+01,-2.175748071821071772e+00,-1.639745023878803920e+01
2.756935581843325878e+01,-2.177252424031980382e+00,-1.639791028636468795e+01
2.756895831614421866e+01,-2.175563647781868948e+00,-1.639626573236804319e+01
2.756918697028445919e+01,-2.176772625106973003e+00,-1.639841288033270317e+01
2.756770857808431430e+01,-2.177472770956438541e+00,-1.639670583627161449e+01
2.756829189440551886e+01,-2.176882458188309055e+00,-1.639667893386776854e+01
2.756967128572250658e+01,-2.176766760514745158e+00,-1.639752793202491432e+01
2.756740420947726733e+01,-2.177200754405515859e+00,-1.639783440159358108e+01
2.757027556983734584e+01,-2.176001972141786478e+00,-1.639836648004550312e+01
2.756876867945329224e+01,-2.177456158380879803e+00,-1.639568148392304892e+01
2.756935810840950651e+01,-2.177186736845837522e+00,-1.639684930739732494e+01
2.756905301633514682e+01,-2.175994641487337233e+00,-1.639737622497812097e+01
2.756784680000587784e+01,-2.175958699739536595e+00,-1.639799312511138041e+01
2.756939825751999251e+01,-2.176423204840377323e+00,-1.639894508985532440e+01
2.756871055376733182e+01,-2.177349021895336190e+00,-1.639807723743676959e+01
2.756835628982964792e+01,-2.177020941606289561e+00,-1.639717613389631623e+01
2.756985413346732017e+01,-2.175622765166298489e+00,-1.639739835510944843e+01
2.756961011915855764e+01,-2.176765915213470848e+00,-1.639619122260301864e+01
2.756999127675359418e+01,-2.176595843777614725e+00,-1.639665090284361426e+01
2.757012675496666532e+01,-2.176570973798118924e+00,-1.639731244788507780e+01
2.756881237435225884e+01,-2.177095839693238055e+00,-1.639769881184650657e+01
2.756904464551785949e+01,-2.174591183091028057e+00,-1.639762708427331006e+01
2.756933263307554327e+01,-2.177305018034140893e+00,-1.639869623604827709e+01
2.756999423224877788e+01,-2.175837533930732093e+00,-1.639624498185175483e+01
2.756952139230212495e+01,-2.177052377842819464e+00,-1.639803016022773718e+01
2.756740807108277735e+01,-2.178734619578377441e+00,-1.639903467027782114e+01
2.757000333310464057e+01,-2.175947545560853236e+00,-1.639767449626476647e+01
2.756802432602874120e+01,-2.176913240908146197e+00,-1.639712922243893445e+01
2.756973152452826170e+01,-2.177298808256106000e+00,-1.639829109839923404e+01
2.756856384801362125e+01,-2.175793154662166273e+00,-1.639658975604065816e+01
2.757011628765964772e+01,-2.174820963077510605e+00,-1.639725181543319366e+01
2.757008606395359251e+01,-2.174741099186934257e+00,-1.639784477300231558e+01
2.756972369704526571e+01,-2.175455675232119912e+00,-1.639567249688568396e+01
2.756878268721730052e+01,-2.177259543945856635e+00,-1.639651034859467416e+01
2.756832515912676485e+01,-2.176652897089731198e+00,-1.639714909982917490e+01
2.757066224961091550e+01,-2.176204595304680911e+00,-1.639805588275756065e+01
2.757011162044208419e+01,-2.176503774326406848e+00,-1.639701570355159888e+01
2.756964518481776594e+01,-2.176324602686806386e+00,-1.639615349428058977e+01
2.756859476864454095e+01,-2.175699723702850363e+00,-1.639879297922473356e+01
2.756950526977662363e+01,-2.174613812087803577e+00,-1.639609250709044375e+01
2.756909695469533261e+01,-2.177826269131815540e+00,-1.639707824934330560e+01
