accel_bias_x (m/s^2),accel_bias_y (m/s^2),accel_bias_z (m/s^2)
-2.281568443169082472e-03,-7.248476816269229083e-04,5.818278271829417018e-05
-2.131348894479759282e-03,3.248934107073665886e-04,-2.867759960685610651e-05
-4.271730956749986152e-04,1.085169407724032899e-03,-9.179802052052477761e-05
-6.013115910972893774e-04,-5.703303076109433054e-04,4.812160494481355092e-05
2.080871207205264861e-04,-6.834698900250789442e-04,5.894419050203761692e-05
-2.231001364807985721e-03,1.880769346140390673e-03,-1.650354570929293515e-04
-7.803938360493034576e-04,4.529262904056307291e-05,-4.554421842478196050e-06
-1.011862050861039863e-03,6.477701454746532519e-04,-5.814527890014147286e-05
-4.736549951027124727e-04,1.138543181974608232e-04,-1.054210617108564422e-05
-1.807934997814855671e-03,-1.091657247692832174e-03,9.723945610581246973e-05
-2.450593647013429854e-03,-1.307409811303893686e-03,1.173524457854714274e-04
-1.923128494013423562e-03,1.087495594801328805e-03,-1.015289851986920442e-04
-1.039342199467538363e-03,9.667353832443018871e-04,-9.058384067028841082e-05
-1.372914085988607980e-03,7.891584507284701540e-04,-7.503098385150873092e-05
-9.063503345557444302e-04,2.913422224937851912e-03,-2.763398103932447093e-04
-9.499030362348087619e-04,1.580341393428651283e-03,-1.516072350737331033e-04
-1.221764047357701277e-03,-5.205347005074714879e-04,4.919585581593411696e-05
-9.368141279852137959e-04,-4.166005767525470774e-04,3.975762795739206442e-05
3.301726857239950519e-04,8.467523804950018119e-04,-8.277122400816527251e-05
-9.935677241965645834e-04,1.495008552791787532e-04,-1.557146529985004534e-05
-1.921846032730628595e-03,2.253552607204263678e-03,-2.263733206101961430e-04
-1.125674673110879653e-03,-7.681950226277427241e-04,7.641303648759227335e-05
-4.021597268229343269e-03,7.129056418900399329e-04,-7.559807137889548723e-05
-7.202701459707583354e-04,-2.131071337929528768e-04,2.123296271260894139e-05
-1.206902117795630169e-03,1.199873538732573047e-03,-1.248565139323650202e-04
-2.093594278919114204e-03,1.379788552625396897e-04,-1.607928967090028289e-05
-4.222706145139976108e-04,1.140826303293814058e-03,-1.200954731832531270e-04
-9.148130186396874475e-05,2.538160710528565480e-04,-2.693795950859504437e-05
-1.124056003872359044e-03,-2.047847143574791588e-04,2.090699972732698380e-05
1.219454220645163622e-03,3.422651444698451752e-05,-2.651600558071560585e-06
-3.044847263377989388e-03,1.298636631735132886e-03,-1.434036481850707579e-04
1.160628160310331336e-03,-6.232632185067505477e-04,6.910906427026840672e-05
-2.716957196518404727e-04,-3.333441585077599354e-04,3.649213555285164015e-05
-2.429113346058123235e-03,8.842828858699977070e-04,-1.002960943268362351e-04
-5.781708214017827752e-04,8.280757978537262856e-04,-9.317476505853884542e-05
-2.008704749277168133e-03,7.671342794256303570e-04,-8.828728574943408734e-05
-1.227974889988187046e-03,3.102717620012030927e-03,-3.537026462138382005e-04
-1.065247382229211892e-03,-1.871626512342334722e-03,2.133834660759056662e-04
-1.497946064130811772e-03,2.025528241637884579e-03,-2.350484198261100911e-04
-1.439449408720261392e-03,-1.613792595855161830e-03,1.863004415714017057e-04
-1.408302413725748270e-03,1.365866676988580514e-03,-1.612480708608899488e-04
-1.551588510392637454e-03,1.184304430734174846e-03,-1.411516371393318581e-04
-7.699206276643860702e-04,-2.488078889897845421e-04,2.886295602927527225e-05
-1.731956138890836105e-03,1.799048611016552165e-03,-2.169828146674175953e-04
6.776272738120980854e-04,1.564964325773662672e-03,-1.880700688901221023e-04
-2.208135818245957060e-03,5.648313381856019319e-04,-7.067964012431608082e-05
1.347397459018753740e-03,8.086621518267633237e-04,-9.762186811093511265e-05
-1.565568388627910923e-03,-8.411506845912653310e-04,1.021009910173865498e-04
7.735158611639897375e-04,-1.005156731596488356e-03,1.254453222494210927e-04
1.593255950056299275e-04,4.871692512719399655e-04,-6.070327754007110311e-05
-8.802370684299343218e-05,-7.593461954643754156e-04,9.543643225458956988e-05
-1.192495204092522409e-03,-1.353728358372382340e-03,1.702803845519266276e-04
7.455341052854114192e-04,9.653089290352710305e-04,-1.223679027586431652e-04
-2.072590071558189084e-04,1.496907253560442620e-03,-1.924301420330649145e-04
-8.005401695711789056e-04,-5.849530130606862485e-05,6.749963273771402892e-06
-7.853335895757762586e-04,6.811281732060667053e-04,-8.945350645298116832e-05
5.352273142139596374e-04,4.358582540040694189e-04,-5.655667035116179243e-05
-9.586914151177017285e-04,-4.332880861909330691e-04,5.615102836545156025e-05
1.548806624820237010e-03,-3.408511210843872879e-04,4.687310711399438794e-05
-1.383368908949939025e-03,-7.988359171832515662e-05,9.223403563060833879e-06
-8.422701577086300073e-04,-9.309080851524370072e-04,1.243312232215639402e-04
-1.183435561485007836e-03,1.680051409709837351e-04,-2.400266596742025335e-05
-4.502718960838480999e-04,1.521296086987918060e-03,-2.077858117266930676e-04
9.003135729091227279e-04,-2.657745361069815959e-04,3.741274030341877339e-05
-1.160805240084938905e-04,3.673389242487981945e-04,-5.082574869934021163e-05
-4.087286203824092023e-04,-7.687247328664148331e-04,1.063327375617806097e-04
-2.456613080979497266e-03,2.416446046994444406e-04,-3.644603556039778948e-05
-4.251197947692242352e-04,6.794015968129836318e-04,-9.602658876128587783e-05
-5.149757013253875026e-04,1.163618302180233037e-03,-1.652543169743605101e-04
-1.815118493185802206e-03,-9.230966592670821012e-04,1.294519879798502115e-04
-5.935447356072431901e-04,-3.563782674886824308e-04,5.040672887893011720e-05
1.865420895943992186e-05,2.096085133856425645e-03,-3.021413754338123136e-04
8.213041539668342050e-04,-2.145481738050536349e-04,3.203323728460266175e-05
1.055094394603439678e-03,-4.189080457781187714e-04,6.230947962583424996e-05
3.426958695482429373e-04,2.398333291321827227e-04,-3.481978889777659261e-05
1.051691944954663560e-03,1.206425165042597329e-05,-5.956287569980356095e-07
-2.055740980094755699e-05,-1.810810799061254601e-03,2.689754395614588111e-04
-9.465483423283516107e-04,-1.147742772075488818e-03,1.704404906984866735e-04
-7.050539076638995262e-04,-5.797513231170139253e-04,8.634690601461573784e-05
4.973078209747905376e-04,1.076124621133583937e-03,-1.621498283480611461e-04
-7.106446466449700683e-04,2.884090591127861682e-04,-4.466923660643694620e-05
-1.997451978513475890e-04,-3.522225077845553059e-04,5.364855427094591164e-05
-8.351323250560538369e-05,-7.593362824598255982e-04,1.167191677131212957e-04
-7.997044109043505156e-04,1.550065555267637635e-04,-2.489222696250650586e-05
-7.158147721264274121e-04,-6.666425958449934130e-04,1.029126926225093475e-04
4.498875716949513048e-04,1.456955058009274696e-03,-2.274726214621185217e-04
1.180352492671704612e-03,-1.825965174064610955e-03,2.886902289433574656e-04
-1.012129468741407301e-03,-1.658566660476537601e-03,2.613031584266854550e-04
6.183980098538044423e-04,6.180850835791487988e-04,-9.764502150652032398e-05
4.794229529561655490e-05,-1.423228403216602158e-03,2.277860151162528445e-04
1.494701103771783890e-03,5.086354863330288731e-04,-8.013165205818212995e-05
3.749760857961664806e-03,2.425655166038691128e-03,-3.881480820992457481e-04
2.721583337787991663e-03,7.969739787179388069e-04,-1.265181511485628200e-04
2.380785574839727747e-03,8.270948042051163521e-04,-1.325266236037163793e-04
-2.178388286169979926e-03,-2.515989563892454808e-04,3.884076601886384678e-05
-6.792840579428471859e-04,1.373700051114627339e-03,-2.279354699817993197e-04
1.323761246729948660e-03,1.340867360260790094e-03,-2.213451753780603434e-04
4.429468326667684863e-04,1.042919852531798636e-03,-1.737857556664372245e-04
4.499854561934579777e-04,-1.881541227257664105e-03,3.166840597825792427e-04
9.321418957450589016e-04,3.096217895035958609e-03,-5.219013522091854986e-04
-9.269182411641985198e-04,1.072004549818509830e-03,-1.831560632355742945e-04
3.240761713444728631e-04,5.937020393805131618e-04,-1.009536074028128685e-04
-4.915428618904871261e-04,1.447635083375685113e-03,-2.490222249721666574e-04
8.185088278438445997e-04,8.943785648956854937e-04,-1.532697804045615156e-04
-1.356417682613658693e-03,-4.098585869883954224e-04,6.937919486649127103e-05
4.697584219046646581e-04,-1.311891873773534571e-03,2.292258451789291776e-04
1.035900629180269705e-03,1.749737512574479296e-03,-3.052101539321532518e-04
2.907526066425192290e-04,-2.333608356498203390e-04,4.145749915819007549e-05
-1.275869530353690440e-03,-9.823446210362330854e-04,1.722016124558757284e-04
8.065697076504452223e-04,-5.335222538337611176e-04,9.592897019998524507e-05
3.226712206729487331e-04,-2.271083382254982137e-03,4.063658144656105177e-04
7.754571996079484553e-04,-1.531207666458699783e-03,2.760715804260048057e-04
-3.129330325087331666e-04,-1.030184909253134768e-03,1.855859790826580125e-04
-1.554659295219862347e-03,9.303859203460790143e-05,-1.890428703084305715e-05
2.192827151980492051e-03,-7.195016636257443041e-04,1.340392238052508841e-04
-4.141008101197218849e-04,-1.319858325711645731e-03,2.413127276005807610e-04
1.289542840532759138e-03,-1.795505918869767575e-03,3.322869347343205952e-04
-4.876369126247115382e-05,-8.288433267605475538e-05,1.527331347919567333e-05
4.283705083362732147e-04,-6.944908566577489423e-06,1.849495734699955650e-06
7.827072292641845674e-04,-9.743445575043909943e-04,1.830541514242816552e-04
1.047038352158746743e-03,-1.923498894394477365e-04,3.746497959766385616e-05
3.040026544590401780e-04,-4.170403187375334693e-04,7.905758011449111116e-05
1.206578805332425564e-03,-1.665391705212621596e-03,3.171911046274528937e-04
1.471548161741109695e-04,2.488430091076990810e-04,-4.719537315282812005e-05
-1.237915045604331965e-04,1.229789345404270953e-03,-2.354487097226028169e-04
-3.365005107582308419e-04,7.620151664549192939e-04,-1.469161386823122169e-04
1.491722037544135349e-03,3.332434048530057147e-04,-6.241837985454436882e-05
9.977138045348665774e-04,1.027693194696084654e-03,-1.981055832254472273e-04
1.569692254375337770e-03,-1.162084047538670343e-03,2.285943965006334740e-04
-5.443713998007360111e-05,9.782899099994603592e-04,-1.916637774246836680e-04
-2.303734605736962315e-04,-1.073832619565267404e-04,2.082255771348114916e-05
2.463412470562198475e-03,5.331939888953713541e-04,-1.021099535728048867e-04
1.374590851959872628e-03,-4.740789541267431727e-04,9.596000883166702893e-05
1.955402971338310314e-03,3.557347117476949809e-04,-6.833705975694702364e-05
-9.026849842636019972e-06,1.612552602245061499e-03,-3.231100710301351578e-04
-1.169258624874686125e-03,-6.798010512480234628e-04,1.352510389009033013e-04
1.694983889374834796e-05,-8.029799723276965454e-04,1.623688085426692063e-04
-2.067315474957032162e-04,-2.294198985582129695e-03,4.656441975355961457e-04
-8.140720407409651749e-05,1.663608270659812502e-03,-3.394832385183854510e-04
6.460928975120239226e-04,-1.905054469276912677e-03,3.912220921913920962e-04
6.449246018084831000e-04,-1.225512919568071861e-03,2.530917287108353192e-04
-1.194936093748544259e-05,-8.179501342042151376e-04,1.690580635527271880e-04
1.126156029178509987e-03,-3.785605285867586810e-04,8.013167110136880811e-05
1.185449145554573480e-04,-7.007347594676104942e-04,1.462814762998199830e-04
9.121707014634328203e-04,-1.616196880223624757e-03,3.397340399952771201e-04
-8.641769111499553180e-04,-8.122751760747761764e-05,1.590193375668663223e-05
2.244546229507843327e-03,-5.415508668704586796e-04,1.174641064065696844e-04
-9.417008929687165075e-04,-2.940511939894328419e-04,6.110425284910756720e-05
-1.019985727334526970e-03,-1.378009727402793733e-04,2.797624072050725269e-05
3.726457121788762095e-04,5.144053403640213695e-04,-1.095626270492190864e-04
-6.243120232573007300e-04,-2.464721971096841841e-03,5.287799684726502206e-04
2.790349370740408119e-03,-1.245005801087322979e-03,2.724444491003245785e-04
-1.591920701352694811e-03,-1.241803095853481059e-03,2.669469946865501422e-04
1.682412684482825771e-03,-7.662772253220333793e-04,1.690003609611637789e-04
-2.890630096960833395e-04,8.829173237081752723e-05,-1.967912568528502751e-05
-1.186049681132506084e-04,-1.148990295952000444e-03,2.519545683088167073e-04
-7.759492445043869591e-04,-8.395099135906430258e-04,1.839427601865996852e-04
2.225738408026506354e-03,9.858285948581896243e-04,-2.151850277597869895e-04
-6.885092016090110789e-04,-1.713820466174707357e-03,3.798371358197134970e-04
-1.082430642790510600e-03,-6.429210983061760991e-04,1.420065278120388080e-04
-3.641882979499577733e-04,7.828809614207506411e-04,-1.758273120310557608e-04
1.271693346856589413e-03,-2.101832915323951275e-03,4.743536092413273126e-04
-2.765417640131218047e-04,-1.260978543260133982e-03,2.843745130600372159e-04
6.898130732552187894e-05,-6.783873872000226093e-04,1.538919136712347201e-04
-1.248300945211833213e-03,6.916912011582371234e-04,-1.590762774257220634e-04
3.713988410932955730e-03,-4.841730406645088297e-04,1.155302306137165726e-04
1.079257983885029137e-04,-9.925111927253072418e-04,2.278714074261173263e-04
2.316923983589264102e-03,-6.477185300715349861e-04,1.522358268768245475e-04
1.237716500478630577e-03,1.059279551551710547e-03,-2.433853090300193357e-04
-4.126230070330694222e-04,-1.031312984078029075e-03,2.389397010058919761e-04
1.859829686789993275e-04,-6.018410343629475865e-04,1.405475414789552962e-04
9.027841471256070616e-04,1.023516381801026047e-04,-2.278073417962136289e-05
2.887939357727464795e-04,1.195193921277393559e-03,-2.804482150055553880e-04
5.707177909768379465e-04,-1.027977282056734536e-04,2.498627917496781901e-05
2.038996583681479402e-03,2.212718834153940169e-03,-5.213299665874538032e-04
-5.646149454343052376e-04,-1.756729344218706116e-03,4.168772003821645425e-04
-1.297882755318946479e-04,1.044384605899989667e-03,-2.493994130713926040e-04
5.782496555624405676e-04,3.294751625687042385e-04,-7.817962496051221281e-05
1.969955917767163278e-04,9.188039173022742243e-04,-2.206982782240329713e-04
1.368841052338032327e-03,-9.545829585946201748e-05,2.482282497387103661e-05
-1.511337937052215086e-03,2.178029726753946682e-04,-5.474343000524246015e-05
7.475441709900720877e-04,-1.342000904770393032e-03,3.274024778439833696e-04
-1.071491895595105825e-03,-7.560085391904224159e-04,1.831795020953379651e-04
9.713119640575307301e-05,1.808326287681745253e-03,-4.430292230885430303e-04
1.662884275864473516e-03,-1.256677006860909291e-03,3.113006804031464539e-04
1.278517518731925318e-03,1.277075676573245040e-03,-3.136441119809674346e-04
2.067484008699216336e-03,-2.694210825261597825e-04,6.949808439367412814e-05
9.985354885053976393e-04,-2.415385405021403496e-03,6.021826704733873560e-04
-1.394363980617152610e-04,3.288904796285346734e-04,-8.230576740112362320e-05
9.232646326498561429e-05,5.332005387258711548e-04,-1.335044395572864578e-04
1.627668280222427377e-04,2.886666225686556220e-04,-7.239457900289146108e-05
9.975418245921352511e-04,1.009758598659082516e-03,-2.535918906583901986e-04
3.850249388223481173e-03,-1.258824979949443824e-03,3.241881010735763683e-04
5.569322853915814608e-04,-1.139258372698937665e-03,2.905006072376156733e-04
-1.856829341760624086e-04,-4.187794877892785702e-04,1.066442779523331104e-04
9.262620718615555138e-04,9.933132253560378756e-04,-2.532106861812369086e-04
6.442609189864223485e-04,3.622743057734455121e-04,-9.226550356778616879e-05
-1.871929539503380813e-04,-2.207230602171703689e-04,5.670113501972390150e-05
2.331864069716527155e-03,8.929015447488237219e-04,-2.280137858564506605e-04
-1.525140184028828116e-04,7.465819516953554023e-04,-1.942585860699231649e-04
1.887314371340070851e-03,-1.367169395655492854e-03,3.592430018911349564e-04
-2.976262461328593734e-04,8.183694829939686024e-04,-2.146423074918278129e-04
1.275340912440858787e-03,7.236885056429507961e-04,-1.883433040645881196e-04
-6.533742734876057945e-04,-8.652583073545964606e-05,2.189938300223710473e-05
-1.326712219940573423e-03,-1.111013889064580091e-03,2.920972436616778084e-04
-4.377273355759825346e-04,-2.376638999421746244e-03,6.304184971845147980e-04
1.371775841457950618e-03,-6.622587698184923596e-04,1.783654554750145475e-04
1.906756801104025900e-03,-6.125299468556379525e-04,1.664351248212169354e-04
4.183248527697136510e-04,8.295447042260383624e-04,-2.219821616208294212e-04
-3.932945616310079551e-04,2.303057252877702566e-04,-6.255915615310564566e-05
5.093077813459467862e-04,-1.801171351644911822e-03,4.873448261875416810e-04
-4.682298827178854594e-04,1.358596746434456888e-03,-3.689778529985116560e-04
-5.073809413235763621e-04,6.277829097109696548e-04,-1.714934685168958452e-04
-2.058268596235590664e-04,-1.334319582670214855e-03,3.639538432336444527e-04
5.760373424396059150e-05,5.975268018973336082e-04,-1.635915096894679176e-04
1.177390535285871564e-03,1.005856544499974907e-04,-2.598044893124107748e-05
1.367592961770469628e-03,-6.287204523736969171e-04,1.753336423407442170e-04
-8.153965388944528492e-04,-1.572730288315498694e-04,4.236669361044534529e-05
1.007218020259770253e-03,1.900391029128548070e-04,-5.133893349059439606e-05
1.476108166331591143e-03,1.985225465945196673e-04,-5.320704278484570142e-05
1.349377195867806911e-03,-5.892649087641024233e-04,1.666546903362642752e-04
