accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.000000769067049866e+01,-6.028845497641263194e-06,-9.778954419826876077e+00
9.999994219499598103e+00,-3.586120279439976692e-06,-9.778952741532712878e+00
1.000000270988063278e+01,-3.385654862891221379e-06,-9.778948475955319353e+00
1.000000085450560938e+01,-4.939464892269695302e-06,-9.778943762399833872e+00
1.000000416088455246e+01,-4.294762460359056983e-06,-9.778952390195396305e+00
9.999998353686667230e+00,-5.043758236442725919e-06,-9.778945014837049143e+00
1.000000445967526730e+01,-6.037566778735200024e-06,-9.778936972913268022e+00
9.999994225216656929e+00,-4.475085905366605760e-06,-9.778930696789236876e+00
9.999996573587242921e+00,-5.854417389184037059e-06,-9.778934475451633190e+00
9.999992445311541189e+00,-8.744813984062824028e-06,-9.778930032477255452e+00
1.000000281730622476e+01,4.445699654382693159e-06,-9.778929849917368244e+00
1.000000127668662842e+01,-9.845778679124033664e-06,-9.778918932073324299e+00
9.999997667960384362e+00,5.745810731748159820e-07,-9.778916764380374715e+00
1.000000238817342257e+01,-8.214939923632499816e-06,-9.778923639760604303e+00
9.999995963188576198e+00,-2.268146036711295135e-06,-9.778916004048976873e+00
1.000000206335297470e+01,-8.606927489174045579e-06,-9.778913759097223490e+00
1.000000094531511685e+01,-7.221251969697986855e-06,-9.778912080562133013e+00
1.000000225143797472e+01,-4.435933820064392746e-06,-9.778904939390018924e+00
1.000000669237195261e+01,-2.425689269846480106e-07,-9.778894268690732972e+00
9.999997162878583978e+00,-1.968580128417476709e-06,-9.778901707659050757e+00
1.000000233978159336e+01,-3.179005453492860685e-06,-9.778894640713630793e+00
1.000000023382241743e+01,6.021462446010071440e-06,-9.778886055147967937e+00
1.000000018293888537e+01,3.200583943717073734e-06,-9.778893426687034207e+00
9.999995485209078439e+00,-8.299698785866366116e-06,-9.778890846024955508e+00
9.999998373074589608e+00,-2.185628674766689250e-06,-9.778886231337125423e+00
9.999999090080018860e+00,-9.424102548219863112e-06,-9.778880452220358066e+00
9.999992860188925192e+00,-1.216116720826469925e-06,-9.778879351171022805e+00
1.000000440801702162e+01,-2.679560619729440755e-06,-9.778877838802202405e+00
9.999995870055848002e+00,-5.929282010972621561e-06,-9.778869298752747241e+00
9.999997158912064421e+00,-2.372977342535151344e-06,-9.778873939445007935e+00
9.999999849580932576e+00,-4.140782575743464768e-06,-9.778862229507661041e+00
9.999990482444106377e+00,-4.180726606740652179e-08,-9.778858212096213975e+00
9.999991935092118922e+00,-2.759916908589874976e-06,-9.778858378091939585e+00
9.999994834933675136e+00,-6.045779380630388969e-06,-9.778852580287377805e+00
1.000000427459999131e+01,-5.403188580325372323e-06,-9.778847076377349623e+00
9.999996994716230603e+00,-9.779848762361899496e-06,-9.778850327079336324e+00
1.000000513097615951e+01,-4.448773439827295782e-07,-9.778855850390588245e+00
9.999993537863492321e+00,-9.709340692299805786e-06,-9.778842481422371335e+00
9.999997882492055012e+00,2.746813985931395649e-06,-9.778838859126976146e+00
9.999998085899168387e+00,-1.520935150585258204e-07,-9.778836791257935701e+00
9.999999292481520641e+00,-4.921507418164146336e-06,-9.778839979997631104e+00
9.999992834438474532e+00,2.671253242922682044e-06,-9.778834614150552440e+00
1.000000053359860175e+01,-7.302452389407043320e-06,-9.778829855006550886e+00
1.000000191649215964e+01,-5.030885911062023785e-06,-9.778832110454175108e+00
9.999997015269507017e+00,-2.575686435057595053e-06,-9.778817343659357064e+00
9.999998207263850247e+00,5.914497364541182951e-06,-9.778822059861472127e+00
9.999993164846184612e+00,-8.907978135942255625e-06,-9.778812135256371718e+00
9.999996279669598920e+00,-1.538581123932166324e-06,-9.778820267828542967e+00
9.999998087455518103e+00,-3.465766464984952174e-06,-9.778809927570081939e+00
1.000000007547603964e+01,-2.143543988018535413e-06,-9.778810407916724401e+00
1.000000409136896096e+01,-7.375206070526145019e-06,-9.778808347990821659e+00
9.999999197909366089e+00,-6.379356211019576563e-06,-9.778802759954629664e+00
1.000000411686853852e+01,-5.475658001494438065e-06,-9.778805826081280017e+00
9.999990982249583382e+00,3.215166526959701943e-06,-9.778790975896420434e+00
1.000000042117174281e+01,-8.432624217485186003e-06,-9.778789450113809067e+00
9.999999490299300575e+00,-4.431504026429661529e-06,-9.778789840457410065e+00
1.000000248405310543e+01,1.229400799012627220e-06,-9.778788405579009080e+00
9.999995769101833076e+00,-9.843594564775648664e-06,-9.778789512565291275e+00
9.999995323809137915e+00,-7.823840430804643894e-06,-9.778784252890655893e+00
9.999993144998017058e+00,4.706106708917608488e-06,-9.778776905418700593e+00
9.999991186945752730e+00,-6.706844146656589176e-06,-9.778773272936744476e+00
9.999999536914856435e+00,-3.753061332474091573e-06,-9.778765476167487591e+00
9.999999586274006091e+00,-1.057336093918276444e-05,-9.778764101335188030e+00
9.999997615712885590e+00,-2.858962766079220345e-06,-9.778766696317255480e+00
9.999996219993116497e+00,-3.274459048681423866e-06,-9.778764921074023064e+00
9.999999410977244096e+00,-6.950616239997710930e-06,-9.778760368910921486e+00
1.000000107854655695e+01,3.839171167034977098e-06,-9.778758410623751729e+00
9.999997343267624572e+00,-6.026911633358193301e-06,-9.778751184615229519e+00
1.000000014041938812e+01,-2.938995016659255344e-06,-9.778743869954613643e+00
1.000000009250602595e+01,-8.752357883110242239e-06,-9.778744826947152191e+00
1.000000017903465910e+01,-9.000984849876667536e-06,-9.778740456337990494e+00
9.999988822268342403e+00,-7.191399266770810112e-06,-9.778738778786355113e+00
1.000000145110670147e+01,8.033468734964465294e-07,-9.778731030128454904e+00
1.000000398745779329e+01,-6.845295567007847798e-06,-9.778730383286994510e+00
9.999996008718486706e+00,-4.979562090153441772e-06,-9.778727741400684792e+00
9.999995411905421960e+00,-6.443233049751110193e-06,-9.778725947388540618e+00
9.999992345852707132e+00,-6.527222499912995993e-06,-9.778717741311060863e+00
9.999995793141176037e+00,5.510697891750731758e-06,-9.778719526159372677e+00
9.999997515351601862e+00,-4.188244091077672860e-06,-9.778724359607117833e+00
9.999997103374628438e+00,-1.017686203593886440e-05,-9.778707078811480713e+00
9.999997386574813518e+00,-9.967053956931988751e-06,-9.778710942853223287e+00
1.000000227341627834e+01,-1.028798654413835172e-05,-9.778699407231583152e+00
9.999999378119257543e+00,-1.846679700220203248e-06,-9.778704276295949072e+00
9.999995749586071625e+00,-4.707810240629664743e-06,-9.778699119675561491e+00
9.999992961158106652e+00,1.132868134236010074e-06,-9.778698715403324471e+00
1.000000119164226930e+01,-5.194314532068670826e-06,-9.778691616656987051e+00
1.000000085611747558e+01,-2.784550701908693754e-06,-9.778690976658714007e+00
1.000000074372548475e+01,-8.115087947307823664e-06,-9.778683790539844267e+00
9.999992605225298092e+00,1.593010929632730201e-06,-9.778689686057720820e+00
9.999997706773774198e+00,-1.629952218266199327e-06,-9.778682133833774159e+00
9.999997324983173286e+00,-5.652489393782773264e-06,-9.778670493065520830e+00
1.000000016855971019e+01,-6.867719747489744357e-06,-9.778674080229661669e+00
9.999994128231287860e+00,-3.349550164742164907e-06,-9.778665221846104316e+00
9.999999795363272881e+00,-3.447879456947271322e-06,-9.778664150204340544e+00
1.000000869727206343e+01,-6.336383042118082443e-06,-9.778674030645763793e+00
1.000000170179012571e+01,-8.864352098496699144e-06,-9.778661227286809421e+00
9.999994815577119667e+00,-3.945090699857508169e-06,-9.778657819950650421e+00
9.999993158544119964e+00,-9.076310057686786368e-06,-9.778647118473028144e+00
9.999997923633699770e+00,9.837788620459350070e-07,-9.778652197691553027e+00
1.000000043313655596e+01,-3.549148994572840432e-06,-9.778654093832320982e+00
1.000000699189501852e+01,-8.509110025065700776e-06,-9.778644612942766656e+00
9.999992357606938498e+00,-6.387195312586348771e-06,-9.778637084796425682e+00
9.999996276252968386e+00,-1.096598337528726790e-05,-9.778649291843322544e+00
1.000000538493893920e+01,1.664394866025556161e-08,-9.778634361386844276e+00
9.999993916333865585e+00,1.285777571164697609e-06,-9.778639182435194144e+00
9.999992596120216959e+00,7.978021059140041595e-07,-9.778630564835951944e+00
1.000000189243147908e+01,-6.428192252093730953e-06,-9.778627291147465428e+00
1.000000013517345643e+01,-1.090273348985577312e-06,-9.778618213391180092e+00
9.999995706254301453e+00,-4.145509519547001877e-06,-9.778616280674663486e+00
1.000000021802506645e+01,-4.282918388901633857e-06,-9.778614524749484005e+00
1.000000072119151717e+01,-6.141072047141263376e-06,-9.778616065809647040e+00
9.999989918028553859e+00,-5.065201779098526034e-06,-9.778602919232058710e+00
9.999995627313932545e+00,-2.448690693399935041e-06,-9.778612668340732839e+00
1.000000336607829610e+01,-4.121975795066736093e-06,-9.778606380076674043e+00
9.999998224271367420e+00,-1.038940898346980013e-05,-9.778600478905072890e+00
9.999999094933937016e+00,-2.729527728568198252e-06,-9.778595225768436094e+00
1.000000014156897521e+01,-2.554573625981824693e-06,-9.778592536593642137e+00
1.000000525623030967e+01,-2.113710432038355265e-06,-9.778584801049806430e+00
9.999999932157596305e+00,-9.491394957710319824e-06,-9.778582738346363712e+00
1.000000181838077573e+01,2.600624106521608946e-06,-9.778582997667415455e+00
9.999996965896677636e+00,-6.307074763304902396e-06,-9.778571997145229844e+00
9.999995597496260658e+00,-6.546606811733324241e-06,-9.778575804431756779e+00
9.999994726696758818e+00,-1.426923357235368022e-05,-9.778569926741612406e+00
9.999995044209335049e+00,9.405295925028592352e-07,-9.778576299783928505e+00
9.999998553344221719e+00,-5.374130524409875123e-06,-9.778566177804508541e+00
9.999991963184458044e+00,-1.982959786359815289e-06,-9.778561263197486753e+00
9.999995038609519327e+00,-4.542565917045297903e-06,-9.778562832000515570e+00
9.999999100152306752e+00,-4.140463856943048967e-06,-9.778556593239548178e+00
9.999998506779402163e+00,-8.211036719863017022e-06,-9.778548536502443156e+00
9.999998384573165922e+00,-1.432060387186128080e-06,-9.778541655218667472e+00
9.999998611974719509e+00,-5.417798457461340567e-07,-9.778547931867249687e+00
9.999996474134919211e+00,-5.104309081586354110e-07,-9.778544441465752968e+00
9.999998021256100600e+00,-7.144684799255553216e-06,-9.778538809019577727e+00
9.999997653731728775e+00,-1.187055237844861506e-05,-9.778529946062247902e+00
1.000000444733080585e+01,1.908929622299365729e-06,-9.778538582503170318e+00
9.999990705021859938e+00,-4.352423856208122101e-06,-9.778528286871701170e+00
1.000000023450164655e+01,-2.596114070081776814e-06,-9.778525851085790421e+00
9.999997097205190144e+00,-8.780928610725893989e-06,-9.778526509546338730e+00
1.000000407600101759e+01,-8.001471072138020265e-06,-9.778526157754027892e+00
9.999995789405087265e+00,-9.084021399303147999e-08,-9.778519868495420653e+00
9.999993755920433713e+00,5.101863348391711916e-07,-9.778515701112858949e+00
9.999998970996722747e+00,-3.374921441755416415e-06,-9.778513511242300282e+00
1.000000109244225044e+01,-2.417555029446906624e-06,-9.778506301607974294e+00
1.000000121366403505e+01,-1.188043863830438762e-05,-9.778495835775181888e+00
9.999996582640036991e+00,7.003881438086995983e-07,-9.778491166624192488e+00
9.999997454674591779e+00,-7.314558836829682741e-06,-9.778498095970634907e+00
1.000000076909066848e+01,9.460568219470278319e-07,-9.778493808895030170e+00
1.000000377721287137e+01,-3.083571392751988218e-07,-9.778501516649818370e+00
1.000000024170355317e+01,-3.502404701858344783e-07,-9.778482131677288081e+00
1.000000188769394960e+01,9.767483565584642117e-06,-9.778475624486308249e+00
9.999999876806436205e+00,-1.366494518963181685e-06,-9.778479917139364375e+00
9.999994908229748347e+00,-6.972512520937069420e-06,-9.778475597930183838e+00
9.999998357234618496e+00,-6.659986230685490210e-06,-9.778473786222583897e+00
9.999999739276635324e+00,-8.343376749804659134e-07,-9.778474306819109785e+00
9.999994780163397934e+00,1.558709508582114262e-06,-9.778459728415922925e+00
1.000000112836850263e+01,-1.040073054625789936e-05,-9.778468630629793878e+00
9.999994156381402988e+00,-4.148477197889280771e-06,-9.778459046218266337e+00
9.999997052158200006e+00,1.998126077998652714e-06,-9.778458059814175485e+00
9.999996169884692421e+00,9.117418944997399347e-07,-9.778457964946152714e+00
9.999997557092411782e+00,-5.800497632289247007e-06,-9.778448548038038979e+00
1.000000379474787593e+01,1.969397528809686919e-06,-9.778441750932611143e+00
1.000000734710025796e+01,-4.688893030945360377e-06,-9.778437872772862249e+00
9.999995218294978727e+00,-3.767450725253834823e-06,-9.778432471827496641e+00
9.999995276293551782e+00,1.703905967174143248e-07,-9.778440712171953209e+00
1.000000039590016598e+01,-9.066950936154365479e-06,-9.778431388265152790e+00
1.000000070154324305e+01,-2.248831499169995687e-06,-9.778426435490514379e+00
9.999993846477728709e+00,-4.081380921962054239e-06,-9.778425838042915430e+00
1.000000409029168047e+01,-4.951812002040859054e-06,-9.778418157655009324e+00
1.000000129774432089e+01,-6.085910590398357182e-06,-9.778408645797139087e+00
1.000000319038209007e+01,-4.157418595800208125e-06,-9.778417072992603210e+00
1.000000139228335883e+01,-5.830501027691833572e-06,-9.778406713687791907e+00
1.000000458870987963e+01,-9.999162630483708417e-07,-9.778408092124157847e+00
9.999998845050949825e+00,-1.362790697314536376e-05,-9.778398105888543412e+00
1.000000484313797067e+01,-6.785619873849830987e-06,-9.778405106716817841e+00
9.999996368789350498e+00,-5.467503502715976576e-06,-9.778402295411753542e+00
9.999994053938554117e+00,-9.449479235177293386e-07,-9.778394802190593538e+00
9.999990401442403254e+00,1.143228743363840561e-06,-9.778377432949913128e+00
9.999997938834130906e+00,-4.397283485865179293e-07,-9.778383444157423554e+00
1.000000478488423461e+01,-1.438739891212555735e-05,-9.778382776031973478e+00
1.000000008517446659e+01,-5.628421312529442594e-06,-9.778378323706144570e+00
9.999991683681475507e+00,-2.586941741912842608e-06,-9.778370973504245001e+00
1.000000758397196599e+01,-6.597816722497279546e-06,-9.778372226044306004e+00
1.000000121964286848e+01,-5.178384043826137571e-06,-9.778372212081846371e+00
9.999991625842305609e+00,-6.631559677884973576e-07,-9.778361083457433267e+00
9.999998085628531541e+00,-5.046647171578425463e-06,-9.778364826520251185e+00
9.999997355450975789e+00,-1.009670593054515586e-05,-9.778363978408503243e+00
1.000000051551441338e+01,2.734593523521597329e-06,-9.778353951664215060e+00
1.000000079336728653e+01,-1.215186625573828297e-06,-9.778351145786768228e+00
1.000000179254523758e+01,-3.683064395663036276e-06,-9.778342788888378934e+00
1.000000871614757969e+01,-3.977409035306237223e-06,-9.778344053423294824e+00
1.000000152999032466e+01,-3.800616217509879043e-06,-9.778340694765324415e+00
1.000000282845410737e+01,-4.637478434832138273e-06,-9.778343306255139922e+00
1.000000841485285719e+01,3.164209849513807397e-06,-9.778331627261573900e+00
1.000000091999598517e+01,-2.672676196904438375e-06,-9.778334413350734167e+00
1.000000104747195628e+01,-6.681409155178676899e-06,-9.778323136965921591e+00
1.000000241459941464e+01,-4.787561791578911135e-06,-9.778321490042866770e+00
1.000000044813518940e+01,-1.313156801892417691e-06,-9.778314541821972128e+00
9.999994986533838670e+00,-4.609387533573668159e-06,-9.778311016646663134e+00
9.999997415715764504e+00,-5.228969244267108519e-06,-9.778311383666567380e+00
9.999993632711795755e+00,1.289859003267031974e-06,-9.778306024098942117e+00
9.999999030420450907e+00,5.514456755691461194e-06,-9.778308545913981575e+00
9.999996127950700142e+00,-1.234192351764719502e-05,-9.778305337723733004e+00
9.999996860676921173e+00,-1.371253965692884899e-06,-9.778291422629605378e+00
9.999987304480956851e+00,3.474259875492108520e-08,-9.778299020899764216e+00
9.999993329860089375e+00,-1.047397889823613448e-05,-9.778297131587267543e+00
1.000000282385920869e+01,-8.148156673727279464e-06,-9.778285344032523696e+00
1.000000129071809774e+01,-3.153970250827916339e-06,-9.778283221229541411e+00
9.999998584800962931e+00,-1.262241434193615678e-05,-9.778275278363633305e+00
9.999995536149503650e+00,-4.510704389096774789e-06,-9.778284351931359808e+00
1.000000300602265568e+01,-3.288133600476825160e-06,-9.778276505793611406e+00
9.999994796618576487e+00,-1.216154742729566419e-05,-9.778265165941247616e+00
1.000000079553248788e+01,-4.305562640704027438e-06,-9.778264072579968769e+00
1.000000282861099876e+01,-2.820738870429289554e-06,-9.778260425306836368e+00
9.999996218196027797e+00,-1.023059596113290624e-06,-9.778254295581779942e+00
9.999997437501406239e+00,5.692883625115011352e-06,-9.778254851500530975e+00
1.000000548121628441e+01,-8.803133647284445756e-06,-9.778253836098832252e+00
1.000000583853556790e+01,-3.935420482384879932e-06,-9.778240975349326902e+00
