gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.617189851688273894e-02,-5.041456122300167972e-03,2.963634052650228057e-01,3.543281029726448594e-02,-1.060914503283143091e+02,-1.538171441593741764e-02
3.618363481273446230e-02,-5.168425372748205494e-03,1.686454675780156620e+01,4.755145408930492451e-02,-1.070454863513742794e+02,-6.609435486974586660e-02
3.617576411530082359e-02,-5.183030737422455493e-03,-2.797097292271654378e+00,-4.745626690357543365e-02,-1.081915626940536441e+02,-4.029297396496891136e-03
3.619862977894310052e-02,-5.392270700921213654e-03,3.489186148416113298e+00,5.288089728813392953e-02,-1.090657202013144058e+02,1.431946747541918471e-03
3.625349698507864676e-02,-5.408411158707158647e-03,-3.293670698722332535e+00,-3.787368344138754110e-03,-1.101090496141690096e+02,1.227116938342580205e-01
3.614128706826633813e-02,-5.511071645724265056e-03,-3.188388720420926248e+00,4.789571027370811973e-02,-1.111221815569582105e+02,-4.553905503844293823e-02
3.620697561097301065e-02,-5.674003902584110262e-03,1.886502740965329661e+00,-7.127573406484159768e-02,-1.120420404944064074e+02,1.000734485041284913e-02
3.620489237886835576e-02,-5.739480281417561926e-03,8.165372295206156927e-01,5.372682486490168614e-03,-1.131651445631376163e+02,-9.680265274195073988e-02
3.616333150869228269e-02,-5.812938569422639382e-03,7.125989427164475032e+00,5.763139360557642532e-02,-1.141099180113452718e+02,-9.396288795310542286e-02
3.618766731076194371e-02,-5.957817894059649032e-03,-1.376325902910170029e+01,-7.297818743891480719e-03,-1.151201644129340593e+02,-7.838414332411047791e-02
3.619845177634461314e-02,-6.083364552555435394e-03,3.869533098292379236e-01,1.165691255199558796e-01,-1.160258084146767601e+02,6.442360761517486323e-02
3.611405490945927832e-02,-6.178729620331679245e-03,5.716086060297407734e+00,1.123882999259960547e-01,-1.171213301489118663e+02,-8.339177054061383543e-02
3.619415111812122193e-02,-6.223023578352515454e-03,1.668696384068797167e+00,6.046073961255155754e-02,-1.181118226911436722e+02,3.960713693999796253e-02
3.618372492594029710e-02,-6.362486237800820364e-03,2.628538824301389631e+00,-3.606487268839485283e-02,-1.190945444840966019e+02,4.889582663793789336e-02
3.622040661295332364e-02,-6.480366979917795769e-03,-8.967325727619883224e+00,1.108495507815601133e-01,-1.200773777418471155e+02,7.031534187489969778e-02
3.613707499313057597e-02,-6.611142073173290751e-03,-9.112361181852209668e+00,-4.615955831018804523e-02,-1.211520496080239297e+02,4.376828478044726689e-02
3.615662570268460968e-02,-6.733618489152055041e-03,-1.911255379398591803e+00,-1.200858601563539740e-02,-1.221590095670275389e+02,-4.562261120745182696e-02
3.614138065612029771e-02,-6.782110138363352941e-03,6.364720476690737705e+00,1.267186321749478629e-02,-1.230845825312988211e+02,2.212333360039996089e-02
3.607398296431742896e-02,-6.883073035972952017e-03,-5.221249607637114210e+00,-3.943293390958857794e-03,-1.240844995329397449e+02,4.623038721023052348e-03
3.618574471463555098e-02,-7.129616260065169131e-03,-2.161018114531041867e+00,4.106407423987221139e-02,-1.250302030240000022e+02,4.456460994547031124e-02
3.617809133793943588e-02,-7.186823704048803801e-03,-7.162515300842934307e-01,-5.913625516347417732e-02,-1.261768889064004213e+02,-1.954344621919884561e-02
3.617630129348878981e-02,-7.209960177789235224e-03,1.028475076168903629e-01,5.607756177534548719e-02,-1.270452150860270848e+02,8.997710818563015023e-02
3.620909275045529341e-02,-7.431671295389932069e-03,-4.813050986977634338e+00,1.057643341720441131e-02,-1.281823025791139514e+02,-7.362086062546768783e-02
3.619829110858220622e-02,-7.472354621183721277e-03,-1.304263371964942486e+01,-8.924809007783861270e-02,-1.291263428153922348e+02,-2.988305065024536578e-02
3.614774868997230189e-02,-7.604037112990054068e-03,-4.251353506055765230e+00,-7.342116389211215954e-02,-1.299731666772700294e+02,4.655482472290866508e-02
3.621558456428342065e-02,-7.725135064905497805e-03,3.998898714727583847e+00,3.153555973212212454e-02,-1.311041298597695288e+02,3.786077722188094241e-02
3.619742562834030175e-02,-7.860517069844630972e-03,5.237003726583345120e+00,-3.439619480584745707e-03,-1.321708158001445383e+02,1.306851060627451655e-01
3.609663913757430592e-02,-7.986989967471743238e-03,-6.377585341417985276e+00,5.498553727682876230e-02,-1.331750222107670254e+02,2.565051306399553348e-03
3.624260344481426005e-02,-8.091337272207992787e-03,-2.610998276724427747e+00,4.262461293361421988e-02,-1.341421048183782432e+02,-2.460332718063660065e-02
3.613617411822216824e-02,-8.176226043936172388e-03,9.976072299192793480e+00,-2.237529900087138410e-02,-1.350394447457976810e+02,8.462284020330199108e-02
3.607256439774190332e-02,-8.321624030902015010e-03,-4.529138392173631011e+00,-5.792158556316831519e-02,-1.360748853151642663e+02,-6.372315106297586629e-02
3.618093267825635284e-02,-8.452923886369778997e-03,-2.203204633430734471e+00,-4.459315954016081565e-03,-1.370509326863450781e+02,-5.437087724571318392e-02
3.617207326694495129e-02,-8.605408585771150490e-03,-3.696952757548119806e+00,3.761061840865843192e-02,-1.381385580833853055e+02,-2.099830918384504655e-02
3.615481507821981938e-02,-8.711251533490411286e-03,-4.721126372315604947e-01,1.131251362507280783e-01,-1.391242287295028746e+02,7.245259320930828861e-02
3.623967850245121691e-02,-8.781674635295692519e-03,8.381391508218439812e-01,1.799751509112873515e-02,-1.401026521840563248e+02,-6.806527992027293361e-02
3.615557745174628052e-02,-8.861208549153874042e-03,2.520728959489676235e+00,5.703273514880627740e-03,-1.410789236068428636e+02,-5.224250562604207393e-02
3.611919025819709111e-02,-9.081102435510263887e-03,1.693955504309106574e+00,4.400731294036019925e-02,-1.422086758370415396e+02,-1.529368020675574667e-03
3.615781789554187858e-02,-9.207540553883956230e-03,5.766700161039718608e+00,-5.845148222715386421e-02,-1.431107794945405658e+02,6.787325750982993455e-02
3.614474111884243002e-02,-9.240042768012686827e-03,-8.374105715677011119e+00,7.758569141550081261e-02,-1.440929291423947802e+02,-4.978625096938308486e-02
3.608040330253289157e-02,-9.481683160311187367e-03,9.990718224940664527e+00,6.835770469692674378e-02,-1.450866292844582119e+02,-8.303160986627538534e-05
3.616057324779797799e-02,-9.597742414879453093e-03,-5.111436351529661692e+00,-2.375930881711887932e-02,-1.461067699219736937e+02,-3.476414318388295482e-02
3.621948035757757006e-02,-9.665691039797714296e-03,-3.306250156357231074e+00,-1.917482865891958349e-02,-1.470824116445421055e+02,-1.278245142795572664e-02
3.616059541665861410e-02,-9.778492814675474390e-03,-7.286208719951019930e+00,1.689295064482082553e-02,-1.480907372039095833e+02,-1.378787976004211269e-01
3.616859998795084880e-02,-9.900951658984033857e-03,-1.465450500699251180e+01,1.891749377935785653e-02,-1.491745593805578949e+02,3.706772217569197225e-02
3.611185559018539187e-02,-1.007700216832761037e-02,7.876241806159112180e+00,-3.090503573326585859e-02,-1.500860249253052530e+02,-4.919199318136334431e-02
3.609716405520031757e-02,-1.029910686348263146e-02,-5.581737661230305569e+00,-1.317362732813588157e-02,-1.511914706730853766e+02,-5.852384624784254252e-02
3.611690858183723429e-02,-1.037020622542978755e-02,9.254910226794546002e-01,3.730402509846314496e-02,-1.521200470263097486e+02,-1.362521110910142608e-01
3.618520984850483180e-02,-1.052798509844424593e-02,8.693936085226320998e+00,-2.971471492473885465e-02,-1.531044689227947799e+02,-4.076822913814920346e-02
3.626517283864051644e-02,-1.067316395723146190e-02,-5.792477846624381144e+00,2.234708342214377502e-02,-1.540662775243845886e+02,-2.400994363091977016e-02
3.617043733718519616e-02,-1.075787961621445417e-02,-2.948910687842568379e+00,-5.055390400964793196e-02,-1.550804706424485460e+02,-4.386524195503854751e-02
3.616956864368272434e-02,-1.090090345371148503e-02,2.722419049232416288e+00,-6.334056026346697454e-02,-1.560755880372389015e+02,-6.584352906331768229e-03
3.620262345761220829e-02,-1.103537120080097522e-02,2.277774501142841412e+00,-2.258232645260226101e-02,-1.571464143049168172e+02,3.398920166520687236e-02
3.615432495920187228e-02,-1.128265396468327957e-02,5.379113564605727760e+00,2.255139760945008148e-03,-1.580284028354089969e+02,-3.342067354503830585e-03
3.607741559383228352e-02,-1.130677534788013770e-02,-6.057937581592613085e+00,3.957762832495208966e-02,-1.591076066576753476e+02,1.308689249144429426e-02
3.606739661932609198e-02,-1.149200536105066811e-02,-2.008686274939534666e+00,5.029966174864789613e-02,-1.600481576873979463e+02,-7.491931738629685478e-02
3.620279700746697332e-02,-1.164400680285911094e-02,2.051170107366178996e+00,-6.371909935984200121e-03,-1.611372953285488734e+02,-7.229221939444807621e-03
3.620798708699302787e-02,-1.177310264056707217e-02,-4.101364537793418030e+00,8.739659547308738230e-02,-1.620930209858447881e+02,-1.910150182094486754e-02
3.624648268448030924e-02,-1.191651758547277069e-02,-1.465850224068364849e+00,-3.166493469445175873e-02,-1.631210878157501440e+02,-5.644095368430120108e-02
3.614220521582560408e-02,-1.212412391888079491e-02,2.995571147069230555e+00,-3.550426331878883072e-03,-1.641703859436193795e+02,7.967294670866813255e-04
3.628782575035618269e-02,-1.227372428926765645e-02,-1.898066813046943579e+00,-3.247486597862135616e-02,-1.650822795971808716e+02,-2.305729734753016180e-02
3.613296699473064755e-02,-1.236980560201881955e-02,-3.131698155873235301e+00,3.285268720052709340e-02,-1.661114129040858245e+02,2.273931812237330041e-02
3.610079573810699022e-02,-1.258903003018296309e-02,-2.100132999185303273e+00,2.101321319500548679e-02,-1.670623649347550383e+02,5.458435754263151612e-02
3.621184799234292845e-02,-1.266705058245527066e-02,-7.353983000704159778e+00,5.349054296801812602e-02,-1.680029147660369517e+02,6.194182556093420777e-02
3.615856999750228368e-02,-1.286029244465524204e-02,-3.000802312877332678e+00,3.920225762146556381e-02,-1.690449547287181247e+02,-6.302506313453613840e-02
3.605393193441951138e-02,-1.291553871927000885e-02,-8.020767348717907197e+00,5.311961114182713224e-03,-1.701131255393023878e+02,-1.656311767459199558e-01
3.618825517432798511e-02,-1.311556431090213359e-02,1.527050246453227089e+01,1.676537168960616844e-02,-1.711070112158714949e+02,4.594537305473495037e-02
3.610955930230543703e-02,-1.332796225327247466e-02,2.704617475415421080e+00,-8.807795159355220893e-02,-1.721245264638462231e+02,-4.308399434727298166e-02
3.621385258943314589e-02,-1.338730605129894585e-02,-5.502699238171585350e+00,8.598983534492028735e-02,-1.731003784087121744e+02,5.246059082951855246e-02
3.615600545282712103e-02,-1.358056837593601789e-02,-1.374333200379416198e+01,-2.917626545630027518e-02,-1.739922390075334420e+02,-4.596092543655607571e-02
3.624567764177635126e-02,-1.372889427777123673e-02,-9.788339215172374708e+00,2.267032346563898834e-02,-1.751264234351430957e+02,7.624323571391261600e-02
3.615209245084924361e-02,-1.387534957754595587e-02,4.616580909557108647e+00,-3.703896413526517467e-02,-1.761617053310901326e+02,-3.759656957423924278e-02
3.616755095422952149e-02,-1.399364983863518076e-02,-5.818152496864703593e+00,-3.508289373700960306e-02,-1.770378718390217045e+02,4.948921197254984271e-03
3.617895839322982782e-02,-1.423502842517912134e-02,-2.729348027527678688e+00,-1.109897887295786811e-02,-1.780681523024206285e+02,-2.240442918794150720e-04
3.612627808001325769e-02,-1.446819277657879210e-02,4.988277850413168402e+00,-2.964044754823911762e-02,-1.790601351707620950e+02,-1.486767421824870285e-04
3.615542309556252221e-02,-1.466583992968983723e-02,-8.604837630398327164e+00,4.946068467103509336e-02,-1.800473174042996050e+02,-3.463039510172800928e-03
3.621357126954026506e-02,-1.474187578098518948e-02,-1.140841857663294379e+00,7.460645337641171049e-02,-1.810870688853092645e+02,5.283140943709527942e-02
3.617245650897869119e-02,-1.497013618099540290e-02,9.819717673459269491e-01,6.367549025633344184e-02,-1.820929597956004216e+02,-5.240144980772876160e-02
3.617327120619896058e-02,-1.499163126352114073e-02,-4.422502638257981289e+00,1.024937842268135585e-01,-1.831076786168886485e+02,-9.438266773131337439e-02
3.617153110581075581e-02,-1.523319574564624412e-02,-8.739382846054121856e+00,2.353552817935907274e-02,-1.840951127241518179e+02,-2.744382847851326024e-02
3.621009132868591857e-02,-1.543148457735523012e-02,8.034360636541304501e+00,9.673885012734796673e-02,-1.850644170248276623e+02,3.422132795133344622e-03
3.614328109162649738e-02,-1.551476652152655733e-02,5.725453248305907294e+00,1.982035096779117753e-02,-1.861888294308956802e+02,-5.129267307208950494e-02
3.607103200281349537e-02,-1.572314131656801783e-02,-1.469539978336421981e+01,-3.545415407019830711e-02,-1.871001735998944469e+02,2.787000989744988291e-02
3.613693083666214001e-02,-1.592363459260453737e-02,1.155220978588504543e+01,-3.195593955493093545e-03,-1.881493978559254572e+02,1.522011229572613547e-02
3.625673156808791736e-02,-1.603034682942201111e-02,-5.950376377428490571e+00,-2.264450525313743690e-02,-1.890882735782896020e+02,2.107986000820226413e-02
3.621366450232783168e-02,-1.626212059813657990e-02,-3.812915644154391437e+00,4.626899777791983193e-02,-1.901259044124092839e+02,4.321557251609504241e-02
3.617584465255538340e-02,-1.634549557562337344e-02,1.140575411040236409e+00,-4.260630008711847883e-02,-1.911187792822780978e+02,-1.079686925662688701e-02
3.615523075410809889e-02,-1.654382565202715261e-02,-1.312984823640749754e+00,-7.376262158882877090e-03,-1.921166736201463152e+02,-1.455800863726759101e-03
3.616395843256184350e-02,-1.673086678166878921e-02,-6.960824834463181787e+00,-6.418246623469731071e-02,-1.930850667539505139e+02,1.728320042706058728e-03
3.617861385048984357e-02,-1.690474009472451439e-02,2.267763990830014897e+00,7.633048584698151791e-03,-1.940724979363898228e+02,-7.141852871321280717e-04
3.611767608866667950e-02,-1.708237552370167264e-02,3.181176521580386662e+00,6.442119437314268449e-02,-1.950510703920525657e+02,-3.689681049592178491e-02
3.619703626931722318e-02,-1.723770095537143290e-02,-6.711680151399254113e-01,4.234216268430415070e-02,-1.960263443947663689e+02,3.834676659495614426e-02
3.617296584734906728e-02,-1.747580155302489238e-02,-4.385335404815040583e+00,1.536818301128579011e-03,-1.970433337239238085e+02,1.622699146513343835e-02
3.618550717880326950e-02,-1.751749626079919520e-02,3.661817207601893998e+00,-1.097129764010607578e-01,-1.980803555205854138e+02,1.334655600053328943e-02
3.619776971792322551e-02,-1.782189713416490462e-02,-1.280872471569938498e-01,-3.253918503355978514e-02,-1.990379919642048208e+02,2.961195453361045726e-02
3.618287199010852134e-02,-1.793623329020752749e-02,-6.341048138023454683e+00,9.966501026292087784e-02,-1.992752471736530993e+02,1.299202380249378508e-02
3.616841647977396546e-02,-1.810946614848688713e-02,2.197057373022846871e+00,-3.782187867535826559e-02,-1.987006814694457830e+02,-1.196130608110999340e-02
3.615280799943638296e-02,-1.835400152234295187e-02,9.633591915889898161e+00,5.710634850484421626e-02,-1.978394457533438242e+02,6.065950232134747350e-02
3.614258351602619296e-02,-1.844804650952414429e-02,4.516107587600725282e+00,3.889874027205146578e-02,-1.968541236484109902e+02,1.016561864917545251e-02
3.609583720929261663e-02,-1.871833490754697127e-02,-8.490760938154224391e+00,-4.831732308702839374e-02,-1.958821143477088071e+02,7.832523232395459389e-02
3.620576009827647379e-02,-1.891213163506408682e-02,-3.650185840654427416e+00,-5.056557342374480915e-03,-1.949048885820913881e+02,-3.957752769453548591e-02
3.621221419976371897e-02,-1.902196535981030140e-02,-1.604230771060415250e+01,-3.784059630786160144e-02,-1.939586420346497562e+02,-2.028229904800112060e-02
3.616679156400130768e-02,-1.927802245586864027e-02,-3.863027117650048581e+00,2.484008217337070265e-02,-1.929293045838423097e+02,7.155785738738709711e-02
3.614746658066639307e-02,-1.942135114699210935e-02,-8.367471289979967253e+00,-9.790406789778542673e-03,-1.918612454191296592e+02,2.073043052818440701e-02
3.618328560277839223e-02,-1.955653709586582106e-02,9.183412199115783991e+00,4.326869326151190631e-02,-1.908615974169332219e+02,-6.071418950131131365e-02
3.614805398629155481e-02,-1.972770279534292320e-02,2.967238461821811946e+00,1.273287928085035806e-03,-1.898429363974302646e+02,-1.115259769300512571e-02
3.617232424808856928e-02,-1.983697772756860475e-02,2.033931428024862242e+01,9.032955245474230677e-02,-1.888857870113601223e+02,-1.697579443860064083e-02
3.623905738699654405e-02,-2.009879177473002793e-02,1.266651064383174230e+01,-5.522052056153842897e-02,-1.879342570337194331e+02,-5.187786793109029626e-02
3.618075983892819064e-02,-2.019622777683268908e-02,8.638206274222445913e+00,-7.493256355853422646e-02,-1.869446780275051765e+02,4.598291557811581831e-02
3.623082530116138872e-02,-2.035350274683022861e-02,8.933025912483026687e+00,-2.690218755684734703e-02,-1.859134053028957680e+02,4.025439992014726021e-02
