ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
9.999999999999994671e+00,-5.009397075019215559e-08,-9.780129763043115432e+00
9.999999999999994671e+00,-5.052232143361139289e-08,-9.780128650255308642e+00
9.999999999999994671e+00,-5.095310764115784138e-08,-9.780127534310652848e+00
9.999999999999994671e+00,-5.138633627885457755e-08,-9.780126415209156931e+00
9.999999999999994671e+00,-5.182201425272463153e-08,-9.780125292950817339e+00
9.999999999999994671e+00,-5.226014846879102685e-08,-9.780124167535630519e+00
9.999999999999994671e+00,-5.270074583307682676e-08,-9.780123038963598248e+00
9.999999999999994671e+00,-5.314381325160506802e-08,-9.780121907234722300e+00
9.999999999999994671e+00,-5.358935763039879401e-08,-9.780120772349002678e+00
9.999999999999994671e+00,-5.403738587548104812e-08,-9.780119634306439380e+00
9.999999999999994671e+00,-5.448790489287485387e-08,-9.780118493107028854e+00
9.999999999999994671e+00,-5.494092158860328113e-08,-9.780117348750776429e+00
9.999999999999994671e+00,-5.539644286868934018e-08,-9.780116201237678553e+00
9.999999999999994671e+00,-5.585447563915610089e-08,-9.780115050567735224e+00
9.999999999999994671e+00,-5.631502680602658677e-08,-9.780113896740946444e+00
9.999999999999994671e+00,-5.677810327532384784e-08,-9.780112739757317541e+00
9.999999999999994671e+00,-5.724371195307092086e-08,-9.780111579616841411e+00
9.999999999999994671e+00,-5.771185974529085583e-08,-9.780110416319521605e+00
9.999999999999994671e+00,-5.818255355800668289e-08,-9.780109249865354570e+00
9.999999999999994671e+00,-5.865580029724143221e-08,-9.780108080254343861e+00
9.999999999999994671e+00,-5.913160686901818686e-08,-9.780106907486494805e+00
9.999999999999994671e+00,-5.960998017935993729e-08,-9.780105731561794968e+00
9.999999999999994671e+00,-6.009092713428975996e-08,-9.780104552480251456e+00
9.999999999999994671e+00,-6.057445463983066519e-08,-9.780103370241862493e+00
9.999999999999994671e+00,-6.106056960200573605e-08,-9.780102184846631630e+00
9.999999999999994671e+00,-6.154927892683797623e-08,-9.780100996294555316e+00
9.999999999999994671e+00,-6.204058952035045557e-08,-9.780099804585633549e+00
9.999999999999994671e+00,-6.253450828856617776e-08,-9.780098609719869884e+00
9.999999999999994671e+00,-6.303104213750821264e-08,-9.780097411697258991e+00
9.999999999999994671e+00,-6.353019797319960362e-08,-9.780096210517804423e+00
9.999999999999994671e+00,-6.403198270166336758e-08,-9.780095006181507955e+00
9.999999999999994671e+00,-6.453640322892254793e-08,-9.780093798688362483e+00
9.999999999999994671e+00,-6.504346646100021451e-08,-9.780092588038376888e+00
9.999999999999994671e+00,-6.555317930391938424e-08,-9.780091374231545842e+00
9.999999999999994671e+00,-6.606554866370310050e-08,-9.780090157267869344e+00
9.999999999999994671e+00,-6.658058144637439344e-08,-9.780088937147349171e+00
9.999999999999994671e+00,-6.709828455795633292e-08,-9.780087713869981769e+00
9.999999999999994671e+00,-6.761866490447192260e-08,-9.780086487435772469e+00
9.999999999999994671e+00,-6.814172939194423235e-08,-9.780085257844719493e+00
9.999999999999994671e+00,-6.866748492639627908e-08,-9.780084025096821065e+00
9.999999999999994671e+00,-6.919593841385111941e-08,-9.780082789192078963e+00
9.999999999999994671e+00,-6.972709676033179672e-08,-9.780081550130491408e+00
9.999999999999994671e+00,-7.026096687186132793e-08,-9.780080307912061954e+00
9.999999999999994671e+00,-7.079755565446276964e-08,-9.780079062536783496e+00
9.999999999999994671e+00,-7.133687001415916526e-08,-9.780077814004661363e+00
9.999999999999994671e+00,-7.187891685697353168e-08,-9.780076562315699107e+00
9.999999999999994671e+00,-7.242370308892893877e-08,-9.780075307469886070e+00
9.999999999999994671e+00,-7.297123561604840344e-08,-9.780074049467232911e+00
9.999999999999994671e+00,-7.352152134435498231e-08,-9.780072788307737852e+00
9.999999999999994671e+00,-7.407456717987169228e-08,-9.780071523991395566e+00
9.999999999999994671e+00,-7.463038002862160322e-08,-9.780070256518207827e+00
9.999999999999994671e+00,-7.518896679662774527e-08,-9.780068985888176414e+00
9.999999999999994671e+00,-7.575033438991312211e-08,-9.780067712101299549e+00
9.999999999999994671e+00,-7.631448971450081684e-08,-9.780066435157580784e+00
9.999999999999994671e+00,-7.688143967641383311e-08,-9.780065155057016568e+00
9.999999999999994671e+00,-7.745119118167525404e-08,-9.780063871799608677e+00
9.999999999999994671e+00,-7.802375113630809653e-08,-9.780062585385355334e+00
9.999999999999994671e+00,-7.859912644633537749e-08,-9.780061295814258315e+00
9.999999999999994671e+00,-7.917732401778015354e-08,-9.780060003086312292e+00
9.999999999999994671e+00,-7.975835075666546807e-08,-9.780058707201527923e+00
9.999999999999994671e+00,-8.034221356901436446e-08,-9.780057408159898102e+00
9.999999999999994671e+00,-8.092891936084987286e-08,-9.780056105961424606e+00
9.999999999999994671e+00,-8.151847503819502342e-08,-9.780054800606105658e+00
9.999999999999994671e+00,-8.211088750707285951e-08,-9.780053492093939482e+00
9.999999999999994671e+00,-8.270616367350643777e-08,-9.780052180424933184e+00
9.999999999999994671e+00,-8.330431044351876186e-08,-9.780050865599079657e+00
9.999999999999994671e+00,-8.390533472313291488e-08,-9.780049547616384231e+00
9.999999999999994671e+00,-8.450924341837188727e-08,-9.780048226476843354e+00
9.999999999999994671e+00,-8.511604343525874888e-08,-9.780046902180458801e+00
9.999999999999994671e+00,-8.572574167981652987e-08,-9.780045574727227020e+00
9.999999999999994671e+00,-8.633834505806826037e-08,-9.780044244117155117e+00
9.999999999999994671e+00,-8.695386047603698379e-08,-9.780042910350237761e+00
9.999999999999994671e+00,-8.757229483974574349e-08,-9.780041573426473178e+00
9.999999999999994671e+00,-8.819365505521754315e-08,-9.780040233345864920e+00
9.999999999999994671e+00,-8.881794802847550558e-08,-9.780038890108416538e+00
9.999999999999994671e+00,-8.944518066554256827e-08,-9.780037543714119153e+00
9.999999999999994671e+00,-9.007535987244184078e-08,-9.780036194162981644e+00
9.999999999999994671e+00,-9.070849255519630033e-08,-9.780034841454996908e+00
9.999999999999994671e+00,-9.134458561982904323e-08,-9.780033485590168496e+00
9.999999999999994671e+00,-9.198364597236305993e-08,-9.780032126568494633e+00
9.999999999999994671e+00,-9.262568051882143351e-08,-9.780030764389977094e+00
9.999999999999994671e+00,-9.327069616522714120e-08,-9.780029399054615880e+00
9.999999999999994671e+00,-9.391869981760327930e-08,-9.780028030562412766e+00
9.999999999999994671e+00,-9.456969838197283826e-08,-9.780026658913362425e+00
9.999999999999994671e+00,-9.522369876435887471e-08,-9.780025284107466632e+00
9.999999999999994671e+00,-9.588070787078444525e-08,-9.780023906144728940e+00
9.999999999999994671e+00,-9.654073260727256681e-08,-9.780022525025145796e+00
9.999999999999994671e+00,-9.720377987984626954e-08,-9.780021140748718977e+00
9.999999999999994671e+00,-9.786985659452859681e-08,-9.780019753315448483e+00
9.999999999999994671e+00,-9.853896965734260524e-08,-9.780018362725332537e+00
9.999999999999994671e+00,-9.921112597431127205e-08,-9.780016968978374692e+00
9.999999999999994671e+00,-9.988633245145769355e-08,-9.780015572074571395e+00
9.999999999999994671e+00,-1.005645959948048867e-07,-9.780014172013920870e+00
9.999999999999994671e+00,-1.012459235103758683e-07,-9.780012768796428446e+00
9.999999999999994671e+00,-1.019303219041937083e-07,-9.780011362422094123e+00
9.999999999999994671e+00,-1.026177980822813972e-07,-9.780009952890910796e+00
9.999999999999994671e+00,-1.033083589506620311e-07,-9.780008540202887346e+00
9.999999999999994671e+00,-1.040020114153585875e-07,-9.780007124358016668e+00
9.999999999999994671e+00,-1.046987623823941493e-07,-9.780005705356302315e+00
9.999999999999994671e+00,-1.053986187577917202e-07,-9.780004283197744286e+00
9.999999999999994671e+00,-1.061015874475743436e-07,-9.780002857882346134e+00
9.999999999999994671e+00,-1.068076753577650629e-07,-9.780001429410097202e+00
9.999999999999994671e+00,-1.075168893943869082e-07,-9.779999997781008148e+00
9.999999999999994671e+00,-1.082292364634629097e-07,-9.779998562995070088e+00
9.999999999999994671e+00,-1.089447234710160976e-07,-9.779997125052293683e+00
9.999999999999994671e+00,-1.096633573230695284e-07,-9.779995683952668273e+00
9.999999999999994671e+00,-1.103851449256462455e-07,-9.779994239696202740e+00
9.999999999999994671e+00,-1.111100931847692130e-07,-9.779992792282889980e+00
9.999999999999994671e+00,-1.118382090064615535e-07,-9.779991341712735320e+00
9.999999999999994671e+00,-1.125694992967462444e-07,-9.779989887985735209e+00
9.999999999999994671e+00,-1.133039709616463290e-07,-9.779988431101891422e+00
9.999999999999994671e+00,-1.140416309071848506e-07,-9.779986971061203960e+00
9.999999999999994671e+00,-1.147824860393848792e-07,-9.779985507863669270e+00
9.999999999999994671e+00,-1.155265432642693787e-07,-9.779984041509294457e+00
9.999999999999994671e+00,-1.162738094878614322e-07,-9.779982571998074192e+00
9.999999999999994671e+00,-1.170242916161840698e-07,-9.779981099330010252e+00
9.999999999999994671e+00,-1.177779965552602952e-07,-9.779979623505099084e+00
9.999999999999994671e+00,-1.185349312111131784e-07,-9.779978144523344241e+00
9.999999999999994671e+00,-1.192951024897657096e-07,-9.779976662384747499e+00
9.999999999999994671e+00,-1.200585172972409853e-07,-9.779975177089308858e+00
9.999999999999994671e+00,-1.208251825395619694e-07,-9.779973688637019436e+00
9.999999999999994671e+00,-1.215951051227517583e-07,-9.779972197027891667e+00
9.999999999999994671e+00,-1.223682919528333423e-07,-9.779970702261918447e+00
9.999999999999994671e+00,-1.231447499358297914e-07,-9.779969204339099775e+00
9.999999999999994671e+00,-1.239244859777640695e-07,-9.779967703259435652e+00
9.999999999999994671e+00,-1.247075069846592464e-07,-9.779966199022931406e+00
9.999999999999994671e+00,-1.254938198625383921e-07,-9.779964691629578155e+00
9.999999999999994671e+00,-1.262834315174245234e-07,-9.779963181079384782e+00
9.999999999999994671e+00,-1.270763488553406043e-07,-9.779961667372345957e+00
9.999999999999994671e+00,-1.278725787823098106e-07,-9.779960150508463457e+00
9.999999999999994671e+00,-1.286721282043550002e-07,-9.779958630487737281e+00
9.999999999999994671e+00,-1.294750040274993226e-07,-9.779957107310163877e+00
9.999999999999994671e+00,-1.302812131577657946e-07,-9.779955580975750351e+00
9.999999999999994671e+00,-1.310907625011774067e-07,-9.779954051484489597e+00
9.999999999999994671e+00,-1.319036589637572551e-07,-9.779952518836386943e+00
9.999999999999994671e+00,-1.327199094515282774e-07,-9.779950983031438838e+00
9.999999999999994671e+00,-1.335395208705135699e-07,-9.779949444069647058e+00
9.999999999999994671e+00,-1.343625001267362025e-07,-9.779947901951011602e+00
9.999999999999994671e+00,-1.351888541262191127e-07,-9.779946356675534247e+00
9.999999999999994671e+00,-1.360185897749853967e-07,-9.779944808243207888e+00
9.999999999999994671e+00,-1.368517139790580715e-07,-9.779943256654039629e+00
9.999999999999994671e+00,-1.376882336444601541e-07,-9.779941701908027696e+00
9.999999999999994671e+00,-1.385281556772146613e-07,-9.779940144005172087e+00
9.999999999999994671e+00,-1.393714869833446629e-07,-9.779938582945472803e+00
9.999999999999994671e+00,-1.402182344688731760e-07,-9.779937018728924514e+00
9.999999999999994671e+00,-1.410684050398232438e-07,-9.779935451355537879e+00
9.999999999999994671e+00,-1.419220056022178569e-07,-9.779933880825305792e+00
9.999999999999994671e+00,-1.427790430620800850e-07,-9.779932307138230030e+00
9.999999999999994671e+00,-1.436395243254329451e-07,-9.779930730294308816e+00
9.999999999999994671e+00,-1.445034562982994806e-07,-9.779929150293543927e+00
9.999999999999994671e+00,-1.453708458867026819e-07,-9.779927567135935362e+00
9.999999999999994671e+00,-1.462416999966655925e-07,-9.779925980821484899e+00
9.999999999999994671e+00,-1.471160255342112556e-07,-9.779924391350185431e+00
9.999999999999994671e+00,-1.479938294053626882e-07,-9.779922798722047617e+00
9.999999999999994671e+00,-1.488751185161429601e-07,-9.779921202937060798e+00
9.999999999999994671e+00,-1.497598997725750619e-07,-9.779919603995232080e+00
9.999999999999994671e+00,-1.506481800806820368e-07,-9.779918001896557911e+00
9.999999999999994671e+00,-1.515399663464869018e-07,-9.779916396641043619e+00
9.999999999999994671e+00,-1.524352654760126738e-07,-9.779914788228682099e+00
9.999999999999994671e+00,-1.533340843752823963e-07,-9.779913176659478680e+00
9.999999999999994671e+00,-1.542364299503190860e-07,-9.779911561933429809e+00
9.999999999999994671e+00,-1.551423091071458129e-07,-9.779909944050537263e+00
9.999999999999994671e+00,-1.560517287517855674e-07,-9.779908323010797488e+00
9.999999999999994671e+00,-1.569646957902613928e-07,-9.779906698814219368e+00
9.999999999999994671e+00,-1.578812171285963327e-07,-9.779905071460794019e+00
9.999999999999994671e+00,-1.588012996728134038e-07,-9.779903440950524995e+00
9.999999999999994671e+00,-1.597249503289355967e-07,-9.779901807283410520e+00
9.999999999999994671e+00,-1.606521760029859546e-07,-9.779900170459454145e+00
9.999999999999994671e+00,-1.615829836009875476e-07,-9.779898530478655871e+00
9.999999999999994671e+00,-1.625173800289633394e-07,-9.779896887341012146e+00
9.999999999999994671e+00,-1.634553721929364001e-07,-9.779895241046522969e+00
9.999999999999994671e+00,-1.643969669989297729e-07,-9.779893591595191893e+00
9.999999999999994671e+00,-1.653421713529664219e-07,-9.779891938987013589e+00
9.999999999999994671e+00,-1.662909921610694434e-07,-9.779890283221993386e+00
9.999999999999994671e+00,-1.672434363292618013e-07,-9.779888624300129507e+00
9.999999999999994671e+00,-1.681995107635665655e-07,-9.779886962221420177e+00
9.999999999999994671e+00,-1.691592223700067264e-07,-9.779885296985865395e+00
9.999999999999994671e+00,-1.701225780546053804e-07,-9.779883628593470490e+00
9.999999999999994671e+00,-1.710895847233854650e-07,-9.779881957044230134e+00
9.999999999999994671e+00,-1.720602492823700765e-07,-9.779880282338149655e+00
9.999999999999994671e+00,-1.730345786375822053e-07,-9.779878604475218395e+00
9.999999999999994671e+00,-1.740125796950448684e-07,-9.779876923455447013e+00
9.999999999999994671e+00,-1.749942593607811091e-07,-9.779875239278833732e+00
9.999999999999994671e+00,-1.759796245408139444e-07,-9.779873551945373222e+00
9.999999999999994671e+00,-1.769686821411663911e-07,-9.779871861455069038e+00
9.999999999999994671e+00,-1.779614390678614926e-07,-9.779870167807921177e+00
9.999999999999994671e+00,-1.789579022269222395e-07,-9.779868471003929642e+00
9.999999999999994671e+00,-1.799580785243717280e-07,-9.779866771043096207e+00
9.999999999999994671e+00,-1.809619748662329221e-07,-9.779865067925415545e+00
9.999999999999994671e+00,-1.819695981585288916e-07,-9.779863361650894760e+00
9.999999999999994671e+00,-1.829809553072826005e-07,-9.779861652219526746e+00
9.999999999999994671e+00,-1.839960532185170922e-07,-9.779859939631315058e+00
9.999999999999994671e+00,-1.850148987982554101e-07,-9.779858223886259694e+00
9.999999999999994671e+00,-1.860374989525205976e-07,-9.779856504984362431e+00
9.999999999999994671e+00,-1.870638605873356451e-07,-9.779854782925617940e+00
9.999999999999994671e+00,-1.880939906087235430e-07,-9.779853057710033326e+00
9.999999999999994671e+00,-1.891278959227073877e-07,-9.779851329337601484e+00
9.999999999999994671e+00,-1.901655834353101697e-07,-9.779849597808329520e+00
9.999999999999994671e+00,-1.912070600525548793e-07,-9.779847863122212104e+00
9.999999999999994671e+00,-1.922523326804645864e-07,-9.779846125279249236e+00
9.999999999999994671e+00,-1.933014082250622815e-07,-9.779844384279444469e+00
9.999999999999994671e+00,-1.943542935923710079e-07,-9.779842640122792474e+00
9.999999999999994671e+00,-1.954109956884137826e-07,-9.779840892809302133e+00
9.999999999999994671e+00,-1.964715214192136490e-07,-9.779839142338966340e+00
9.999999999999994671e+00,-1.975358776907935974e-07,-9.779837388711785096e+00
9.999999999999994671e+00,-1.986040714091766449e-07,-9.779835631927760176e+00
9.999999999999994671e+00,-1.996761094803858082e-07,-9.779833871986893357e+00
9.999999999999994671e+00,-2.007519988104441573e-07,-9.779832108889179310e+00
9.999999999999994671e+00,-2.018317463053746827e-07,-9.779830342634621587e+00
9.999999999999994671e+00,-2.029153588712003747e-07,-9.779828573223221966e+00
9.999999999999994671e+00,-2.040028434139443032e-07,-9.779826800654980445e+00
9.999999999999994671e+00,-2.050942068396294586e-07,-9.779825024929891697e+00
9.999999999999994671e+00,-2.061894560542788844e-07,-9.779823246047964602e+00
9.999999999999994671e+00,-2.072885979639155975e-07,-9.779821464009186727e+00
9.999999999999994671e+00,-2.083916394745625617e-07,-9.779819678813570505e+00
9.999999999999994671e+00,-2.094985874922429000e-07,-9.779817890461107055e+00
9.999999999999994671e+00,-2.106094489229795499e-07,-9.779816098951799930e+00
9.999999999999994671e+00,-2.117242306727955546e-07,-9.779814304285649129e+00
9.999999999999994671e+00,-2.128429396477138782e-07,-9.779812506462654653e+00
9.999999999999994671e+00,-2.139655827537576699e-07,-9.779810705482818278e+00
9.999999999999994671e+00,-2.150921668969499203e-07,-9.779808901346138228e+00
9.999999999999994671e+00,-2.162226989833135138e-07,-9.779807094052612726e+00
9.999999999999994671e+00,-2.173571859188715732e-07,-9.779805283602241772e+00
